AQUARESP 3 - Swim version  - Data file 
--------------------------------------------------------------------------------------------------------------------------------
Experiment start, UNIX time: 1575574855
Flush time ,s: 600
Wait time, s: 30
Measurement time, s: 870
Mass of fish, kg: 0.433
Fish length - width - heigth, cm: 33.3;4.7;7.2;
Volume respirometer, L: 32
Real volume (vresp - vfish) (neutrally bouyant), L: 31.567
Salinity: 0.0
Temperature: 10

 Timestamp is beginning of measurement period 
-.-.-.-.-.-.-.-.------------------------------------------------------
Clock TIME;TIME HOURS;TIME UNIX;MO2 mg/h/kg;MO2 mg/h;SLOPE;Intercept;R^2;P;Std Err; Measurement duration seconds;avg po2;median po2; minimum po2; max po2;delta po2;oxygen solubility;ratio vreal fish;total experiment duration hours;minutes;seconds;days;Animal mass;Average swimspeed not corrrected for solidblocking cm/s;Average swimspeed cm/s;Average swimspeed BL/s;Average voltage;Vh2o L/kg/h;
2019-12-06 00:01:26;4.583611111111111;1575591356;-52.7690468920472;-22.848997304256436;0.0017701908690350005;3.1518247792803225e-08;-inf;nan;nan;870;99.421;99.421;99.421;99.421;0.0;11.358245179628387;72.90300230946882;4.583611111111111;275.01666666666665;16501;0.1909837962962963;0.433;-22.848997304256436;15.434437146616503;16.708281542439988;0.4987546729086563;-0.43212890625;-4.645880244484533;
2019-12-06 00:26:26;5.000555555555556;1575592856;-54.21704869004587;-23.475982082789862;0.001818765548930343;3.3271724515775335e-08;-inf;nan;nan;871;99.421;99.421;99.421;99.421;0.0;11.358245179628387;72.90300230946882;5.000555555555556;300.03333333333336;18002;0.20835648148148148;0.433;-23.475982082789862;15.083820434608345;16.683507044361903;0.5010062175484056;-0.4248046875;-4.77336488450584;
2019-12-06 00:51:26;5.417222222222223;1575594356;-55.74676001685183;-24.138347087296843;0.0018700812573324863;3.517570644294046e-08;nan;nan;nan;871;99.421;99.421;99.421;99.421;0.0;11.358245179628387;72.90300230946882;5.417222222222223;325.03333333333336;19502;0.22571759259259258;0.433;-24.138347087296843;15.901926095960711;17.588375384804923;0.5281794409851329;-0.44189453125;-4.908043375999366;
2019-12-06 01:16:26;5.833888888888889;1575595856;-57.365297876164036;-24.839173980379027;0.0019243767413044306;3.724792391809443e-08;-inf;nan;nan;871;99.421;99.421;99.421;99.421;0.0;11.358245179628387;72.90300230946882;5.833888888888889;350.03333333333336;21002;0.2430787037037037;0.433;-24.839173980379027;15.668181621288607;17.329841573249773;0.5204156628603536;-0.43701171875;-5.050542312561779;
2019-12-06 01:41:27;6.250555555555556;1575597356;-59.081808293098405;-25.58242299091161;0.001981958813477855;3.951037245535265e-08;-inf;nan;nan;870;99.421;99.421;99.421;99.421;0.0;11.358245179628387;72.90300230946882;6.250555555555556;375.03333333333336;22502;0.2604398148148148;0.433;-25.58242299091161;16.135670570632815;17.84690919636007;0.535943219109912;-0.44677734375;-5.201666926424934;
2019-12-06 02:06:27;6.667222222222223;1575598856;-60.90296014082497;-26.370981740977214;0.0020430511879254527;4.198366701447615e-08;-inf;nan;nan;870;99.421;99.421;99.421;99.421;0.0;11.358245179628387;72.90300230946882;6.667222222222223;400.03333333333336;24002;0.2778009259259259;0.433;-26.370981740977214;15.31756490928045;16.94204085591705;0.5087699956731847;-0.4296875;-5.362004356980923;
2019-12-06 02:31:27;7.083888888888889;1575600356;-62.83995397349816;-27.209700070524704;0.0021080295985264584;4.4696681689596886e-08;-inf;nan;nan;870;99.421;99.421;99.421;99.421;0.0;11.358245179628387;72.90300230946882;7.083888888888889;425.03333333333336;25502;0.29516203703703703;0.433;-27.209700070524704;15.31756490928045;16.94204085591705;0.5087699956731847;-0.4296875;-5.53254072083291;
2019-12-06 02:56:27;7.500555555555556;1575601856;-64.90420579381812;-28.103521108723246;0.0021772770065987468;4.768142712039828e-08;-inf;nan;nan;870;99.421;99.421;99.421;99.421;0.0;11.358245179628387;72.90300230946882;7.500555555555556;450.03333333333336;27002;0.31252314814814813;0.433;-28.103521108723246;15.200692671944399;16.81277395013948;0.5048881066107952;-0.42724609375;-5.714281103055184;
2019-12-06 03:21:27;7.917222222222223;1575603356;-67.10868258643941;-29.058059559928267;0.0022512284027132344;5.097544104144272e-08;-inf;nan;nan;870;99.421;99.421;99.421;99.421;0.0;11.358245179628387;72.90300230946882;7.917222222222223;475.03333333333336;28502;0.32988425925925924;0.433;-29.058059559928267;15.785053858624657;17.459108479027346;0.5242975519227432;-0.439453125;-5.90836713991721;
2019-12-06 03:46:27;8.33388888888889;1575604857;-69.46817497494767;-30.07971976415234;0.002330379953247007;5.4622974316082e-08;-inf;nan;nan;870;99.421;99.421;99.421;99.421;0.0;11.358245179628387;72.90300230946882;8.33388888888889;500.03333333333336;30002;0.34724537037037034;0.433;-30.07971976415234;15.31756490928045;16.94204085591705;0.5087699956731847;-0.4296875;-6.116101024086231;
