AQUARESP 3 - Swim version  - Data file 
--------------------------------------------------------------------------------------------------------------------------------
Experiment start, UNIX time: 1575894548
Flush time ,s: 600
Wait time, s: 30
Measurement time, s: 870
Mass of fish, kg: 0.433
Fish length - width - heigth, cm: 33.3;4.7;7.2;
Volume respirometer, L: 32
Real volume (vresp - vfish) (neutrally bouyant), L: 31.567
Salinity: 0.0
Temperature: 10

 Timestamp is beginning of measurement period 
-.-.-.-.-.-.-.-.------------------------------------------------------
Clock TIME;TIME HOURS;TIME UNIX;MO2 mg/h/kg;MO2 mg/h;SLOPE;Intercept;R^2;P;Std Err; Measurement duration seconds;avg po2;median po2; minimum po2; max po2;delta po2;oxygen solubility;ratio vreal fish;total experiment duration hours;minutes;seconds;days;Animal mass;Average swimspeed not corrrected for solidblocking cm/s;Average swimspeed cm/s;Average swimspeed BL/s;Average voltage;Vh2o L/kg/h;
2019-12-09 12:39:39;0.4172222222222222;1575896049;167.45776017247977;72.50921015468374;-0.00561753936190672;101.58453993018094;0.9774530907876259;0.0;0.005150318004159505;870;99.14054107981222;99.11;96.348;101.74;5.391999999999996;11.358245179628387;72.90300230946882;0.4172222222222222;25.033333333333335;1502;0.01738425925925926;0.433;72.50921015468374;-1.8626539791191892;-2.0601942933862967;-0.061867696498086995;-0.07080078125;14.743277462686235;
2019-12-09 13:04:40;0.8336111111111111;1575897549;172.90753993873605;74.86896479347271;-0.005800357717527475;100.56188082190789;0.974584411752609;0.0;0.005477827826308206;869;98.04049469964664;97.952;95.349;101.163;5.813999999999993;11.358245179628387;72.90300230946882;0.8336111111111111;50.016666666666666;3001;0.0347337962962963;0.433;74.86896479347271;-1.8626539791191892;-2.0601942933862967;-0.061867696498086995;-0.07080078125;15.22308571475943;
2019-12-09 13:29:40;1.2502777777777778;1575899049;163.71792071668833;70.88985967032605;-0.0054920826776152214;100.21776280444732;0.9761503413248911;0.0;0.005303262910155615;869;97.83263529411765;97.8135;95.246;100.328;5.082000000000008;11.358245179628387;72.90300230946882;1.2502777777777778;75.01666666666667;4501;0.05209490740740741;0.433;70.88985967032605;-1.8626539791191892;-2.0601942933862967;-0.061867696498086995;-0.07080078125;14.414015380679144;
2019-12-09 13:54:40;1.6672222222222222;1575900549;127.39325293313496;55.16127852004744;-0.004273535081659555;100.18371728141736;0.9558306653915155;0.0;0.0072128447302741905;870;98.32583431257345;98.358;95.951;100.701;4.75;11.358245179628387;72.90300230946882;1.6672222222222222;100.03333333333333;6002;0.0694675925925926;0.433;55.16127852004744;-1.8626539791191892;-2.0601942933862967;-0.061867696498086995;-0.07080078125;11.21592736540161;
2019-12-09 14:19:39;2.0838888888888887;1575902049;148.9963987364956;64.5154406529026;-0.0049982343835395775;100.90870773565442;0.9709502274475071;0.0;0.005842605835789416;871;98.73394255568581;98.701;96.222;101.318;5.096000000000004;11.358245179628387;72.90300230946882;2.0838888888888887;125.03333333333333;7502;0.0868287037037037;0.433;64.5154406529026;-1.8626539791191892;-2.0601942933862967;-0.061867696498086995;-0.07080078125;13.117906541032282;
2019-12-09 14:44:40;2.5005555555555556;1575903549;133.46144181743006;57.78880430694721;-0.0044770985944994615;101.04959673592317;0.9580898436889753;0.0;0.007021827842397187;870;99.10622065727699;99.11;96.62;101.34;4.719999999999999;11.358245179628387;72.90300230946882;2.5005555555555556;150.03333333333333;9002;0.10418981481481482;0.433;57.78880430694721;17.65500965600149;19.52737897146853;0.5864077769209769;-0.478515625;11.750181450282497;
2019-12-09 15:09:40;2.917222222222222;1575905049;133.1555131349915;57.65633718745132;-0.0044668359084718634;101.36129420037254;0.9547733415421256;0.0;0.0072943699851222435;870;99.42232042253522;99.435;96.872;101.718;4.846000000000004;11.358245179628387;72.90300230946882;2.917222222222222;175.03333333333333;10502;0.12155092592592592;0.433;57.65633718745132;19.057476504034113;21.078581840799412;0.6329904456696521;-0.5078125;11.723246947848331;
2019-12-09 15:34:40;3.3338888888888887;1575906549;220.50511198388068;95.47871348902034;-0.007397066249991966;100.5851712640212;0.9835285392027031;0.0;0.004404658204165277;870;97.3715240893067;97.21;93.691;100.833;7.141999999999996;11.358245179628387;72.90300230946882;3.3338888888888887;200.03333333333333;12002;0.13891203703703703;0.433;95.47871348902034;21.16117677608305;23.40538614479574;0.702864448792665;-0.5517578125;19.413660164632496;
2019-12-09 15:59:40;3.7505555555555556;1575908049;234.3308785889605;101.4652704290199;-0.007860865527090713;99.79430531938853;0.9873926375903794;0.0;0.0038580727565801047;870;96.38206007067139;96.348;92.463;100.284;7.821000000000012;11.358245179628387;72.90300230946882;3.7505555555555556;225.03333333333333;13502;0.15627314814814816;0.433;101.4652704290199;23.849238234812244;26.37852497767994;0.7921478972276259;-0.60791015625;20.63090511633305;
2019-12-09 16:24:40;4.167222222222223;1575909549;235.01302378854467;101.76063930043985;-0.007883748775411084;98.94202345659707;0.9881840512627866;0.0;0.0037306151876998176;870;95.51174970622797;95.453;91.905;99.089;7.1839999999999975;11.358245179628387;72.90300230946882;4.167222222222223;250.03333333333333;15002;0.17363425925925927;0.433;101.76063930043985;26.53729969354144;29.351663810564137;0.8814313456625867;-0.6640625;20.690962386518382;
2019-12-09 16:49:40;4.583888888888889;1575911049;254.2124054124288;110.07397154358168;-0.00852781138490347;98.5499903694851;0.9882514513454902;0.0;0.003726549791762402;870;94.83450943396227;94.957;90.938;98.701;7.762999999999991;11.358245179628387;72.90300230946882;4.583888888888889;275.03333333333336;16502;0.19099537037037037;0.433;110.07397154358168;29.108488914934583;32.19553573767076;0.9668329050351581;-0.7177734375;22.381309911179958;
