AQUARESP 3 - Swim version  - Data file 
--------------------------------------------------------------------------------------------------------------------------------
Experiment start, UNIX time: 1574554307
Flush time ,s: 300
Wait time, s: 30
Measurement time, s: 870
Mass of fish, kg: 0.453
Fish length - width - heigth, cm: 36;4.3;6.8;
Volume respirometer, L: 32
Real volume (vresp - vfish) (neutrally bouyant), L: 31.547
Salinity: 0.5
Temperature: 12

 Timestamp is beginning of measurement period 
-.-.-.-.-.-.-.-.------------------------------------------------------
Clock TIME;TIME HOURS;TIME UNIX;MO2 mg/h/kg;MO2 mg/h;SLOPE;Intercept;R^2;P;Std Err; Measurement duration seconds;avg po2;median po2; minimum po2; max po2;delta po2;oxygen solubility;ratio vreal fish;total experiment duration hours;minutes;seconds;days;Animal mass;Average swimspeed not corrrected for solidblocking cm/s;Average swimspeed cm/s;Average swimspeed BL/s;Average voltage;Vh2o L/kg/h;
2019-11-24 03:37:18;3.6669444444444443;1574567507;185.66017980259477;84.10406145057543;-0.00685499155425029;88.5977892083993;0.9359514951696212;0.0;0.008685616559468536;870;85.62334312573442;86.063;81.911;88.224;6.313000000000002;10.803126912819913;69.6401766004415;3.6669444444444443;220.01666666666668;13201;0.15278935185185186;0.453;84.10406145057543;10.05831422915811;11.05131943605679;0.3069810954460219;-0.31982421875;17.18578160757091;
2019-11-24 03:57:18;4.000277777777778;1574568707;179.06963385738896;81.11854413739721;-0.006611653769915921;88.51501148881077;0.9379857035867565;0.0;0.008546574156664375;870;85.6436580493537;85.989;81.876;88.3;6.423999999999992;10.803126912819913;69.6401766004415;4.000277777777778;240.01666666666668;14401;0.16667824074074075;0.453;81.11854413739721;10.175186466494164;11.179729863349184;0.3105480517596996;-0.322265625;16.575722501685103;
2019-11-24 04:17:18;4.333611111111111;1574569908;183.05379942754325;82.92337114067709;-0.006758758126720818;88.45056551861913;0.94601706439771;0.0;0.007983375258760177;870;85.51517078916373;85.86;81.472;88.3;6.828000000000003;10.803126912819913;69.6401766004415;4.333611111111111;260.01666666666665;15601;0.18056712962962962;0.453;82.92337114067709;10.175186466494164;11.179729863349184;0.3105480517596996;-0.322265625;16.944519943602252;
2019-11-24 04:37:18;4.666944444444445;1574571108;180.3986372515291;81.72058267494268;-0.006660723565345868;88.4050089056329;0.9334931850511102;0.0;0.008855949854029606;870;85.51115176470587;85.915;81.577;87.958;6.381;10.803126912819913;69.6401766004415;4.666944444444445;280.01666666666665;16801;0.19445601851851851;0.453;81.72058267494268;10.05831422915811;11.05131943605679;0.3069810954460219;-0.31982421875;16.69874275358671;
2019-11-24 04:57:18;5.000277777777778;1574572308;200.1751997855709;90.67936550286362;-0.007390918749294863;88.52793431557978;0.9468447124368267;0.0;0.007912603264159492;870;85.32115276145711;85.694;81.141;88.072;6.930999999999997;10.803126912819913;69.6401766004415;5.000277777777778;300.01666666666665;18001;0.2083449074074074;0.453;90.67936550286362;10.175186466494164;11.179729863349184;0.3105480517596996;-0.322265625;18.52937592985471;
2019-11-24 05:17:18;5.333611111111111;1574573507;195.07474268975142;88.3688584384574;-0.007202598397823514;88.31208123635334;0.9471713348819482;0.0;0.007902229472496676;870;85.18551650943397;85.5185;81.176;88.015;6.838999999999999;10.803126912819913;69.6401766004415;5.333611111111111;320.01666666666665;19201;0.2222337962962963;0.453;88.3688584384574;10.175186466494164;11.179729863349184;0.3105480517596996;-0.322265625;18.057248078633517;
2019-11-24 05:37:18;5.666944444444445;1574574708;194.37603536824722;88.052344021816;-0.007176800551495364;88.31955864242443;0.9490107630274411;0.0;0.007740597341697676;870;85.20141969519342;85.509;81.245;87.806;6.560999999999993;10.803126912819913;69.6401766004415;5.666944444444445;340.01666666666665;20401;0.23612268518518517;0.453;88.052344021816;10.175186466494164;11.179729863349184;0.3105480517596996;-0.322265625;17.992571681962193;
2019-11-24 05:57:18;6.000277777777778;1574575908;199.90710940060416;90.55792055847368;-0.007381020249106634;88.31228823146098;0.9445628016199259;0.0;0.008080659221326331;870;85.1113713278496;85.417;80.88;87.882;7.0020000000000095;10.803126912819913;69.6401766004415;6.000277777777778;360.01666666666665;21601;0.2500115740740741;0.453;90.55792055847368;10.175186466494164;11.179729863349184;0.3105480517596996;-0.322265625;18.504559931011947;
2019-11-24 06:17:18;6.333611111111111;1574577108;183.1396512615517;82.96226202148293;-0.006761927969590036;88.12545215378346;0.9389534770010675;0.0;0.008484622813725666;870;85.18820588235295;85.463;81.455;87.636;6.180999999999997;10.803126912819913;69.6401766004415;6.333611111111111;380.01666666666665;22801;0.263900462962963;0.453;82.96226202148293;10.175186466494164;11.179729863349184;0.3105480517596996;-0.322265625;16.95246688662174;
2019-11-24 06:37:18;6.666944444444445;1574578308;192.1260618194335;87.03310600420338;-0.007093726465868581;88.17310172233344;0.9467330454727347;0.0;0.00793025638829038;870;85.0842308598351;85.399;81.176;87.692;6.515999999999991;10.803126912819913;69.6401766004415;6.666944444444445;400.01666666666665;24001;0.27778935185185183;0.453;87.03310600420338;10.05831422915811;11.05131943605679;0.3069810954460219;-0.31982421875;17.784301098179295;
2019-11-24 06:57:18;7.000277777777778;1574579508;185.01699116583296;83.81269699812233;-0.0068312435826740495;88.1405216181973;0.9393164044244542;0.0;0.00844940621481741;870;85.17310798122065;85.565;81.141;87.655;6.513999999999996;10.803126912819913;69.6401766004415;7.000277777777778;420.01666666666665;25201;0.2916782407407407;0.453;83.81269699812233;10.175186466494164;11.179729863349184;0.3105480517596996;-0.322265625;17.12624434192993;
2019-11-24 07:17:18;7.333611111111111;1574580708;191.9744785769498;86.96443879535826;-0.007088129671509681;88.19004886528124;0.9430911685162185;0.0;0.00818239368714972;870;85.10784389671362;85.4265;81.298;87.749;6.450999999999993;10.803126912819913;69.6401766004415;7.333611111111111;440.01666666666665;26401;0.3055671296296296;0.453;86.96443879535826;10.175186466494164;11.179729863349184;0.3105480517596996;-0.322265625;17.77026967526749;
2019-11-24 07:37:18;7.666944444444445;1574581908;178.04674692107142;80.65517635524536;-0.006573886482838718;88.11657939773424;0.9309072827287986;0.0;0.009021158042502028;870;85.25815158636898;85.638;81.472;87.541;6.069000000000003;10.803126912819913;69.6401766004415;7.666944444444445;460.01666666666665;27601;0.3194560185185185;0.453;80.65517635524536;10.175186466494164;11.179729863349184;0.3105480517596996;-0.322265625;16.481038162181168;
2019-11-24 07:57:18;8.000277777777777;1574583108;193.06995141037595;87.4606879889003;-0.007128576993218791;88.12826124454513;0.9495515335274438;0.0;0.007722160129119253;870;85.0319033018868;85.252;81.315;87.447;6.132000000000005;10.803126912819913;69.6401766004415;8.000277777777777;480.01666666666665;28801;0.3333449074074074;0.453;87.4606879889003;10.05831422915811;11.05131943605679;0.3069810954460219;-0.31982421875;17.871672985833634;
2019-11-24 08:17:18;8.33361111111111;1574584308;201.24028023413658;91.16184694606387;-0.007430243915775247;88.10143080586768;0.9527703845681622;0.0;0.00746733266839278;870;84.8770812720848;85.069;80.811;87.711;6.8999999999999915;10.803126912819913;69.6401766004415;8.33361111111111;500.01666666666665;30001;0.3472337962962963;0.453;91.16184694606387;10.175186466494164;11.179729863349184;0.3105480517596996;-0.322265625;18.62796594524199;
2019-11-24 08:37:18;8.666944444444445;1574585508;186.18606317376805;84.34228661771692;-0.0068744083514964555;87.96101076207133;0.9411147787998181;0.0;0.008328164795301162;870;84.97477908343127;85.289;80.88;87.504;6.624000000000009;10.803126912819913;69.6401766004415;8.666944444444445;520.0166666666667;31201;0.3611226851851852;0.453;84.34228661771692;10.05831422915811;11.05131943605679;0.3069810954460219;-0.31982421875;17.234460418383474;
