AQUARESP 3 - Swim version  - Data file 
--------------------------------------------------------------------------------------------------------------------------------
Experiment start, UNIX time: 1577045692
Flush time ,s: 600
Wait time, s: 30
Measurement time, s: 870
Mass of fish, kg: 0.47000000000000003
Fish length - width - heigth, cm: 34;3.8;6.8;
Volume respirometer, L: 32
Real volume (vresp - vfish) (neutrally bouyant), L: 31.53
Salinity: 0.8
Temperature: 10

 Timestamp is beginning of measurement period 
-.-.-.-.-.-.-.-.------------------------------------------------------
Clock TIME;TIME HOURS;TIME UNIX;MO2 mg/h/kg;MO2 mg/h;SLOPE;Intercept;R^2;P;Std Err; Measurement duration seconds;avg po2;median po2; minimum po2; max po2;delta po2;oxygen solubility;ratio vreal fish;total experiment duration hours;minutes;seconds;days;Animal mass;Average swimspeed not corrrected for solidblocking cm/s;Average swimspeed cm/s;Average swimspeed BL/s;Average voltage;Vh2o L/kg/h;
2019-12-23 10:10:22;14.166666666666666;1577096692;157.52706892386576;74.03772239421691;-0.005771904497719304;96.73174259211353;0.939782336792572;0.0;0.00842186167497148;870;94.21779670975323;94.24;91.213;97.273;6.060000000000002;11.300754545020327;67.08510638297872;14.166666666666666;850.0;51000;0.5902777777777778;0.47000000000000003;74.03772239421691;15.200692671944399;16.433672429014333;0.4833433067357157;-0.42724609375;13.939517781428144;
2019-12-23 10:35:22;14.583333333333334;1577098192;149.960765938254;70.48155999097939;-0.0054946697435141936;96.64028156676936;0.9410490963787723;0.0;0.008332808248797174;870;94.2480340775558;94.281;90.977;97.252;6.2749999999999915;11.300754545020327;67.08510638297872;14.583333333333334;875.0;52500;0.6076388888888888;0.47000000000000003;70.48155999097939;15.200692671944399;16.433672429014333;0.4833433067357157;-0.42724609375;13.269978154187427;
2019-12-23 11:00:22;15.0;1577099692;165.2728666411503;77.67824732134065;-0.00605571606730057;96.76681734343869;0.9424500099805014;0.0;0.008228357710453209;870;94.13017136150235;94.118;90.703;97.442;6.73899999999999;11.300754545020327;67.08510638297872;15.0;900.0;54000;0.625;0.47000000000000003;77.67824732134065;15.200692671944399;16.433672429014333;0.4833433067357157;-0.42724609375;14.624940837599;
2019-12-23 11:25:22;15.416666666666666;1577101192;152.4715648584628;71.66163548347753;-0.005586667212136086;96.50711834170566;0.9362925935892807;0.0;0.008662457508991065;870;94.07450881316097;94.158;90.781;96.83;6.048999999999992;11.300754545020327;67.08510638297872;15.416666666666666;925.0;55500;0.6423611111111112;0.47000000000000003;71.66163548347753;15.200692671944399;16.433672429014333;0.4833433067357157;-0.42724609375;13.492157913088144;
2019-12-23 11:50:22;15.83361111111111;1577102692;162.1745678282539;76.22204687927935;-0.005942192182322566;96.55136046369671;0.9421087695231025;0.0;0.008257575347558721;871;93.9673936545241;94.077;90.82;97.041;6.221000000000004;11.300754545020327;67.08510638297872;15.83361111111111;950.0166666666667;57001;0.6597337962962962;0.47000000000000003;76.22204687927935;15.200692671944399;16.433672429014333;0.4833433067357157;-0.42724609375;14.350773409171698;
2019-12-23 12:15:22;16.25027777777778;1577104192;157.61235857697622;74.07780853117883;-0.005775029571624127;96.5937002720118;0.9317555335295115;0.0;0.008970895450146708;871;94.08222823529412;94.2195;90.801;97.083;6.2819999999999965;11.300754545020327;67.08510638297872;16.25027777777778;975.0166666666667;58501;0.6770949074074074;0.47000000000000003;74.07780853117883;15.200692671944399;16.433672429014333;0.4833433067357157;-0.42724609375;13.947065034381094;
2019-12-23 12:40:22;16.666944444444443;1577105692;157.54310517746623;74.04525943340913;-0.005772492077523305;96.66912573575351;0.9395026725033053;0.0;0.008446371296937216;871;94.16;94.199;90.742;97.4;6.658000000000001;11.300754545020327;67.08510638297872;16.666944444444443;1000.0166666666667;60001;0.6944560185185186;0.47000000000000003;74.04525943340913;15.083820434608345;16.307320287971994;0.4796270672932939;-0.4248046875;13.9409368241599;
2019-12-23 13:05:22;17.08361111111111;1577107192;164.28041783464454;77.21179638228294;-0.006019352033048175;96.45736993233712;0.948228814649211;0.0;0.00781350920657379;871;93.84516235294119;93.965;90.332;97.273;6.9410000000000025;11.300754545020327;67.08510638297872;17.08361111111111;1025.0166666666667;61501;0.7118171296296296;0.47000000000000003;77.21179638228294;13.330736874567567;14.412038172336981;0.42388347565697004;-0.3759765625;14.5371193737709;
2019-12-23 13:30:22;17.50027777777778;1577108692;179.54645630900922;84.38683446523433;-0.006578710603828971;96.3833408775874;0.9514531519947484;0.0;0.007561825893424389;871;93.52149353701527;93.61;90.429;96.767;6.337999999999994;11.300754545020327;67.08510638297872;17.50027777777778;1050.0166666666667;63001;0.7291782407407408;0.47000000000000003;84.38683446523433;14.265714773255983;15.422855300675657;0.45361339119634286;-0.40771484375;15.888006025945081;
2019-12-23 13:55:22;17.916944444444443;1577110192;288.81323653593495;135.74222117188944;-0.010582323599052743;96.89344036881317;0.9510395545785839;0.0;0.007589500907516607;871;92.29942018779343;92.883;86.432;96.578;10.146;11.300754545020327;67.08510638297872;17.916944444444443;1075.0166666666667;64501;0.7465393518518518;0.47000000000000003;135.74222117188944;0.4747907676018501;0.5133026576802049;0.015097136990594262;-0.11962890625;25.556986959176136;
2019-12-23 14:20:23;18.333333333333332;1577111692;266.20817718451207;125.11784327672068;-0.009754058053118226;94.34922298858618;0.9134423759984649;0.0;0.010109064281097271;869;90.1221542991755;90.938;84.396;93.589;9.192999999999998;11.300754545020327;67.08510638297872;18.333333333333332;1100.0;66000;0.7638888888888888;0.47000000000000003;125.11784327672068;0.4747907676018501;0.5133026576802049;0.015097136990594262;-0.11962890625;23.556672797730712;
