AQUARESP 3 - Swim version  - Data file 
--------------------------------------------------------------------------------------------------------------------------------
Experiment start, UNIX time: 1576248210
Flush time ,s: 600
Wait time, s: 30
Measurement time, s: 870
Mass of fish, kg: 0.491
Fish length - width - heigth, cm: 35;4.5;7.3;
Volume respirometer, L: 32
Real volume (vresp - vfish) (neutrally bouyant), L: 31.509
Salinity: 30.0
Temperature: 10

 Timestamp is beginning of measurement period 
-.-.-.-.-.-.-.-.------------------------------------------------------
Clock TIME;TIME HOURS;TIME UNIX;MO2 mg/h/kg;MO2 mg/h;SLOPE;Intercept;R^2;P;Std Err; Measurement duration seconds;avg po2;median po2; minimum po2; max po2;delta po2;oxygen solubility;ratio vreal fish;total experiment duration hours;minutes;seconds;days;Animal mass;Average swimspeed not corrrected for solidblocking cm/s;Average swimspeed cm/s;Average swimspeed BL/s;Average voltage;Vh2o L/kg/h;
2019-12-13 19:04:01;4.583888888888889;1576264711;139.58589635439014;68.53667511000556;-0.006434533451638163;96.11127392457433;0.9674343978887147;0.0;0.006186069231725487;871;93.31027549824151;93.327;90.059;96.243;6.1839999999999975;9.390070390729239;64.17311608961303;4.583888888888889;275.03333333333336;16502;0.19099537037037037;0.491;68.53667511000556;39.977606987187414;44.27580722898286;1.2650230636852247;-0.94482421875;14.865266238281075;
2019-12-13 19:29:02;5.000555555555556;1576266211;150.8548408780299;74.06972687111268;-0.006954001409331543;96.49347655224136;0.9630924138835701;0.0;0.006589437726296608;870;93.46742488262909;93.62;90.02;96.746;6.725999999999999;9.390070390729239;64.17311608961303;5.000555555555556;300.03333333333336;18002;0.20835648148148148;0.491;74.06972687111268;38.8088846138269;42.98142944084527;1.2280408411670076;-0.92041015625;16.065357830221167;
2019-12-13 19:54:02;5.417222222222223;1576267711;247.39824301758566;121.47253732163456;-0.01140439193463757;96.17281433511211;0.9773792396836917;0.0;0.005167873731957364;870;91.213851590106;91.608;85.49;96.139;10.649000000000001;9.390070390729239;64.17311608961303;5.417222222222223;325.03333333333336;19502;0.22571759259259258;0.491;121.47253732163456;36.47143986710586;40.39267386457008;1.1540763961305736;-0.87158203125;26.34679323190596;
2019-12-13 20:19:02;5.833888888888889;1576269211;327.6070887043637;160.85508055384258;-0.015101803450902297;92.08905209275832;0.9935290178305423;0.0;0.0027607765439078766;870;85.52251821386604;85.766;78.42;91.826;13.405999999999992;9.390070390729239;64.17311608961303;5.833888888888889;350.03333333333336;21002;0.2430787037037037;0.491;160.85508055384258;33.315889459032455;36.89785383659858;1.054224395331388;-0.8056640625;34.888672296621785;
2019-12-13 20:44:02;6.250555555555556;1576270711;294.17337123037817;144.43912527411567;-0.01356059922384492;90.19622111092728;0.9879833881916892;0.0;0.0037621592126694057;870;84.29571915393656;84.505;77.836;89.595;11.759;9.390070390729239;64.17311608961303;6.250555555555556;375.03333333333336;22502;0.2604398148148148;0.491;144.43912527411567;29.57597786427879;32.75584491455827;0.9358812832730934;-0.7275390625;31.328132696514587;
2019-12-13 21:09:02;6.667222222222223;1576272211;269.75727737593894;132.450823191586;-0.012435083131116936;89.7939865723862;0.9846142762502382;0.0;0.004267078286170736;870;84.38957024793389;84.686;78.269;89.363;11.093999999999994;9.390070390729239;64.17311608961303;6.667222222222223;400.03333333333336;24002;0.2778009259259259;0.491;132.450823191586;25.836066269525126;28.613835992517963;0.817538171214799;-0.6494140625;28.727929200857613;
2019-12-13 21:34:02;7.083888888888889;1576273711;255.49979489825168;125.45039929504158;-0.011777851631840626;89.82782669544518;0.9822623591907605;0.0;0.004573513884988062;870;84.71587882352941;85.124;78.689;89.344;10.655000000000001;9.390070390729239;64.17311608961303;7.083888888888889;425.03333333333336;25502;0.29516203703703703;0.491;125.45039929504158;22.680515861451724;25.11901596454646;0.7176861704156131;-0.58349609375;27.20957184202848;
2019-12-13 21:59:02;7.500555555555556;1576275211;257.68497160113566;126.52332105615761;-0.011878582385875755;89.79079848988842;0.9808684205530613;0.0;0.004749823661937687;870;84.63188823529411;84.996;78.487;89.132;10.64500000000001;9.390070390729239;64.17311608961303;7.500555555555556;450.03333333333336;27002;0.31252314814814813;0.491;126.52332105615761;19.875582165386476;22.01250927301623;0.6289288363718923;-0.52490234375;27.442283271438146;
2019-12-13 22:24:02;7.917222222222223;1576276712;252.17662091845233;123.81872087096009;-0.01162466227176127;89.63535483489918;0.9782790146559993;0.0;0.005061064068892506;870;84.59319176470586;84.941;78.874;89.113;10.239000000000004;9.390070390729239;64.17311608961303;7.917222222222223;475.03333333333336;28502;0.32988425925925924;0.491;123.81872087096009;18.23937084268175;20.200380369623602;0.5771537248463886;-0.49072265625;26.855668852858102;
2019-12-13 22:49:02;8.33388888888889;1576278211;247.47957058976573;121.51246915957498;-0.011408140916428713;89.53432268163024;0.9757471686454048;0.0;0.0053447497828227435;870;84.59490599294946;84.96;78.908;89.132;10.224000000000004;9.390070390729239;64.17311608961303;8.33388888888889;500.03333333333336;30002;0.34724537037037034;0.491;121.51246915957498;17.771881893337543;19.682629254368564;0.5623608358391018;-0.48095703125;26.355454250279195;
2019-12-13 23:14:02;8.750555555555556;1576279712;241.33246050078893;118.49423810588736;-0.011124775715993266;89.58084298173189;0.9728884524315332;0.0;0.0056476489193153;870;84.75434859154927;84.978;79.178;88.941;9.763000000000005;9.390070390729239;64.17311608961303;8.750555555555556;525.0333333333333;31502;0.3646064814814815;0.491;118.49423810588736;18.23937084268175;20.200380369623602;0.5771537248463886;-0.49072265625;25.700814845760373;
2019-12-13 23:39:02;9.167222222222222;1576281211;246.11475516986098;120.84234478840175;-0.01134522660557031;89.70826633378611;0.9730843941289851;0.0;0.005627203450363446;870;84.78238732394365;85.234;78.925;89.382;10.457000000000008;9.390070390729239;64.17311608961303;9.167222222222222;550.0333333333333;33002;0.3819675925925926;0.491;120.84234478840175;19.99245440272253;22.14194705182999;0.632627058623714;-0.52734375;26.210107584800284;
2019-12-14 00:04:02;9.58388888888889;1576282712;254.14174884136997;124.78359868111265;-0.011715249370365118;89.41755157459438;0.9794964208327085;0.0;0.004917189137915323;870;84.34249176470588;84.7865;78.538;88.826;10.287999999999997;9.390070390729239;64.17311608961303;9.58388888888889;575.0333333333333;34502;0.3993287037037037;0.491;124.78359868111265;22.680515861451724;25.11901596454646;0.7176861704156131;-0.58349609375;27.06494608307544;
2019-12-14 00:29:02;10.000555555555556;1576284212;253.97113175807036;124.69982569321255;-0.011707384382865768;89.19442619789889;0.9775747044209329;0.0;0.005139433403742507;870;84.11232079905994;84.523;78.202;88.558;10.356000000000009;9.390070390729239;64.17311608961303;10.000555555555556;600.0333333333333;36002;0.4166898148148148;0.491;124.69982569321255;25.95293850686118;28.743273771331726;0.8212363934666207;-0.65185546875;27.04677613586524;
2019-12-14 00:54:02;10.417222222222222;1576285712;291.9836296461468;143.36396215625808;-0.013459658041088124;88.7251693055132;0.9841335448412215;0.0;0.004323008696698362;870;82.8788695652174;83.21;76.418;88.235;11.816999999999993;9.390070390729239;64.17311608961303;10.417222222222222;625.0333333333333;37502;0.4340509259259259;0.491;143.36396215625808;29.57597786427879;32.75584491455827;0.9358812832730934;-0.7275390625;31.094935127900698;
2019-12-14 01:19:02;10.83388888888889;1576287212;301.25630919575633;147.91684781511637;-0.013887103566077271;88.14203230698931;0.9886657010306369;0.0;0.00365378919267424;870;82.11285898942421;82.412;75.284;87.554;12.269999999999996;9.390070390729239;64.17311608961303;10.83388888888889;650.0333333333333;39002;0.45141203703703703;0.491;147.91684781511637;33.315889459032455;36.89785383659858;1.054224395331388;-0.8056640625;32.08243353459681;
2019-12-14 01:44:02;11.250555555555556;1576288711;291.5581716480175;143.15506227917658;-0.01344004557455153;88.96051177800018;0.9753895250578494;0.0;0.0053840136510124245;870;83.1237732079906;83.568;76.321;87.988;11.667000000000002;9.390070390729239;64.17311608961303;11.250555555555556;675.0333333333333;40502;0.46877314814814813;0.491;143.15506227917658;36.47143986710586;40.39267386457008;1.1540763961305736;-0.87158203125;31.049625776593874;
2019-12-14 02:09:02;11.667222222222222;1576290212;179.50726609839813;88.13806765431349;-0.008274800955461492;88.50381890224773;0.9826239559423398;0.0;0.004521327766676282;870;84.91036032863849;84.832;81.29;88.711;7.420999999999992;9.390070390729239;64.17311608961303;11.667222222222222;700.0333333333333;42002;0.48613425925925924;0.491;88.13806765431349;38.8088846138269;42.98142944084527;1.2280408411670076;-0.92041015625;19.116711443997758;
2019-12-14 02:34:02;12.08388888888889;1576291712;151.8811355068053;74.57363753384139;-0.007001310824484244;90.42412681631254;0.9726691348052633;0.0;0.005667113490743273;870;87.37989449003517;87.385;83.514;90.39;6.876000000000005;9.390070390729239;64.17311608961303;12.08388888888889;725.0333333333333;43502;0.5034953703703704;0.491;74.57363753384139;39.977606987187414;44.27580722898286;1.2650230636852247;-0.94482421875;16.174653563487304;
2019-12-14 02:59:02;12.500833333333333;1576293212;129.89465190062282;63.7782740832058;-0.005987793213158422;91.89096901779027;0.9553853077930081;0.0;0.007240593574277149;870;89.28510668229777;89.421;86.581;91.965;5.384;9.390070390729239;64.17311608961303;12.500833333333333;750.05;45003;0.5208680555555556;0.491;63.7782740832058;40.21135146185952;44.53468278661039;1.2724195081888683;-0.94970703125;13.83319256359005;
2019-12-14 03:24:02;12.917222222222222;1576294712;135.17672591326644;66.37177242341382;-0.006231282582901723;93.27050989646077;0.9676355089310855;0.0;0.006174197903482815;870;90.56042185663924;90.488;87.667;93.691;6.024000000000001;9.390070390729239;64.17311608961303;12.917222222222222;775.0333333333333;46502;0.5382175925925926;0.491;66.37177242341382;39.042629088499;43.24030499847279;1.235437285670651;-0.92529296875;14.395709540870495;
2019-12-14 03:49:02;13.33388888888889;1576296212;120.81406037458305;59.31970364392028;-0.005569202428122228;93.99842778086729;0.9567466171359383;0.0;0.007133465692161771;870;91.57316431924883;91.647;88.768;94.322;5.554000000000002;9.390070390729239;64.17311608961303;13.33388888888889;800.0333333333333;48002;0.5555787037037037;0.491;59.31970364392028;36.938928816450066;40.910424979825116;1.1688692851378604;-0.88134765625;12.866150662071933;
2019-12-14 04:14:02;13.750555555555556;1576297712;129.11418213676362;63.39506342915094;-0.0059518156614522385;94.82816678216057;0.9603217542443746;0.0;0.006836320047874257;870;92.23681198589894;92.263;88.941;95.081;6.140000000000001;9.390070390729239;64.17311608961303;13.750555555555556;825.0333333333333;49502;0.5729398148148148;0.491;63.39506342915094;33.90025064571272;37.545042730667376;1.0727155065904965;-0.81787109375;13.750076065908653;
2019-12-14 04:39:02;14.1675;1576299212;128.26345308014243;62.977355462349934;-0.005912599345792297;94.9856896977021;0.9576438202769325;0.0;0.007063249478505175;871;92.41500822561693;92.423;89.113;95.432;6.319000000000003;9.390070390729239;64.17311608961303;14.1675;850.05;51003;0.5903125;0.491;62.977355462349934;30.394083525631153;33.661909366254584;0.9617688390358452;-0.74462890625;13.659477271520368;
2019-12-14 05:04:02;14.584166666666667;1576300712;238.93833397933523;117.31872198385359;-0.01101441293872072;93.7241456931731;0.9900462478083407;0.0;0.003424045814942611;870;88.92970505287897;88.902;83.909;94.036;10.126999999999995;9.390070390729239;64.17311608961303;14.584166666666667;875.05;52503;0.6076736111111111;0.491;117.31872198385359;26.654171930877492;29.519900444214283;0.8434257269775509;-0.66650390625;25.445851206316583;
2019-12-14 05:29:02;15.000833333333333;1576302212;217.9379449861294;107.00753098818953;-0.010046351630211977;91.96384949209389;0.9842858531199082;0.0;0.0043022095399809545;871;87.5959177438308;87.592;82.641;91.806;9.164999999999992;9.390070390729239;64.17311608961303;15.000833333333333;900.05;54003;0.6250347222222222;0.491;107.00753098818953;23.264877048131986;25.766204858615257;0.7361772816747216;-0.595703125;23.209404819935987;
