AQUARESP 3 - Swim version  - Data file 
--------------------------------------------------------------------------------------------------------------------------------
Experiment start, UNIX time: 1577292737
Flush time ,s: 600
Wait time, s: 30
Measurement time, s: 870
Mass of fish, kg: 0.495
Fish length - width - heigth, cm: 35.2;4.4;7.2;
Volume respirometer, L: 32
Real volume (vresp - vfish) (neutrally bouyant), L: 31.505
Salinity: 0.8
Temperature: 10

 Timestamp is beginning of measurement period 
-.-.-.-.-.-.-.-.------------------------------------------------------
Clock TIME;TIME HOURS;TIME UNIX;MO2 mg/h/kg;MO2 mg/h;SLOPE;Intercept;R^2;P;Std Err; Measurement duration seconds;avg po2;median po2; minimum po2; max po2;delta po2;oxygen solubility;ratio vreal fish;total experiment duration hours;minutes;seconds;days;Animal mass;Average swimspeed not corrrected for solidblocking cm/s;Average swimspeed cm/s;Average swimspeed BL/s;Average voltage;Vh2o L/kg/h;
2019-12-26 01:22:48;8.750277777777777;1577324238;163.64159925687;81.00259163215064;-0.00631988953499911;99.1036282588734;0.9475210781137914;0.0;0.007857474664383074;870;96.36099647887325;96.39;93.125;99.695;6.569999999999993;11.300754545020327;63.64646464646464;8.750277777777777;525.0166666666667;31501;0.3645949074074074;0.495;81.00259163215064;15.785053858624657;17.429384894105798;0.4951529799461874;-0.439453125;14.480590530919779;
2019-12-26 01:47:48;9.166944444444445;1577325738;182.50358531109043;90.33927472898976;-0.0070483453116152285;99.42773622839553;0.9523728374434384;0.0;0.0074854496156808135;870;96.36709154929578;96.39;92.863;99.652;6.7890000000000015;11.300754545020327;63.64646464646464;9.166944444444445;550.0166666666667;33001;0.3819560185185185;0.495;90.33927472898976;15.668181621288607;17.300338061183382;0.4914868767381642;-0.43701171875;16.149681384904564;
2019-12-26 02:12:48;9.58361111111111;1577327238;156.6364882551079;77.53506168627841;-0.006049349966132822;99.25852807972261;0.9426833447100416;0.0;0.008211659951840249;870;96.6324072769953;96.641;93.407;99.695;6.287999999999997;11.300754545020327;63.64646464646464;9.58361111111111;575.0166666666667;34501;0.3993171296296296;0.495;77.53506168627841;15.785053858624657;17.429384894105798;0.4951529799461874;-0.439453125;13.860710595128333;
2019-12-26 02:37:48;10.000277777777777;1577328738;167.83059222985008;83.07614315377579;-0.006481669748418835;99.40043027704262;0.9445138271582418;0.0;0.008079470923400148;870;96.58366549295773;96.599;93.145;99.804;6.659000000000006;11.300754545020327;63.64646464646464;10.000277777777777;600.0166666666667;36001;0.4166782407407407;0.495;83.07614315377579;15.901926095960711;17.55843172702822;0.4988190831542108;-0.44189453125;14.851273121740757;
2019-12-26 03:02:44;10.415833333333333;1577330234;162.278086545705;80.32765284012397;-0.006267230249381867;99.4380902645622;0.9417567500556834;0.0;0.008282643235620548;870;96.7146509988249;96.851;93.508;99.717;6.209000000000003;11.300754545020327;63.64646464646464;10.415833333333333;624.95;37497;0.43399305555555556;0.495;80.32765284012397;15.785053858624657;17.429384894105798;0.4951529799461874;-0.43701171875;14.359933745947325;
2019-12-26 03:27:44;10.8325;1577331734;159.35192898727726;78.87920484870224;-0.006154221133024862;99.51799493875518;0.9346153081716582;0.0;0.008770585320083988;870;96.84347300469484;96.893;93.853;100.044;6.1910000000000025;11.300754545020327;63.64646464646464;10.8325;649.95;38997;0.45135416666666667;0.495;78.87920484870224;15.785053858624657;17.429384894105798;0.4951529799461874;-0.439453125;14.100999039705329;
2019-12-26 03:52:44;11.249444444444444;1577333234;181.83004674887226;90.00587314069178;-0.007022333042546047;99.68751233259613;0.9476381979403388;0.0;0.007853322769089658;871;96.6333008225617;96.83;93.125;99.847;6.721999999999994;11.300754545020327;63.64646464646464;11.249444444444444;674.9666666666667;40498;0.46872685185185187;0.495;90.00587314069178;15.668181621288607;17.300338061183382;0.4914868767381642;-0.43701171875;16.090080182211867;
2019-12-26 04:17:44;11.66611111111111;1577334734;160.9225449206868;79.65665973573996;-0.0062148788095944775;99.09612778556428;0.9396328517642241;0.0;0.008427346818247753;871;96.38927816901408;96.37950000000001;93.145;99.478;6.332999999999998;11.300754545020327;63.64646464646464;11.66611111111111;699.9666666666667;41998;0.48608796296296297;0.495;79.65665973573996;15.785053858624657;17.429384894105798;0.4951529799461874;-0.439453125;14.239982319729018;
2019-12-26 04:42:44;12.082777777777778;1577336234;224.79035490482067;111.27122567788624;-0.008681473524966607;99.33375898090297;0.9655149770291871;0.0;0.006369506673187484;871;95.5580516431925;95.619;91.608;99.717;8.108999999999995;11.300754545020327;63.64646464646464;12.082777777777778;724.9666666666667;43498;0.503449074074074;0.495;111.27122567788624;14.850075959936241;16.39701023072644;0.46582415428200113;-0.41748046875;19.891623520296214;
2019-12-26 05:07:44;12.499444444444444;1577337734;163.59230232432412;80.97818965054044;-0.006317985672108996;98.89382342918417;0.946215132456529;0.0;0.007949966006879635;871;96.14318874560375;96.076;92.924;99.391;6.466999999999999;11.300754545020327;63.64646464646464;12.499444444444444;749.9666666666667;44998;0.5208101851851852;0.495;80.97818965054044;15.551309383952553;17.17129122826096;0.4878207735301408;-0.4345703125;14.476228261803191;
