Time;Seconds from start for linreg;Unix Time;ch1 po2;Uc;Ubl;Vc;
21:01:39;-1.0;1577480500;97.104;17.55843172702822;0.4988190831542108;-0.44189453125;
21:01:40;0.0;1577480501;97.188;17.687478559950637;0.5024851863622339;-0.4443359375;
21:01:41;1.0;1577480502;97.21;17.81652539287306;0.5061512895702573;-0.44677734375;
21:01:42;2.0;1577480503;97.167;17.945572225795477;0.5098173927782805;-0.44921875;
21:01:43;3.0;1577480504;97.654;17.945572225795477;0.5098173927782805;-0.44921875;
21:01:44;4.0;1577480505;97.188;15.235588734424665;0.4328292254097916;-0.39794921875;
21:01:45;5.0;1577480506;96.662;17.429384894105798;0.4951529799461874;-0.439453125;
21:01:46;6.0;1577480507;96.473;16.784150729493703;0.4768224639060711;-0.42724609375;
21:01:47;7.0;1577480508;96.034;6.589450928622548;0.18720031047223146;-0.234375;
21:01:48;8.0;1577480509;96.452;17.300338061183382;0.4914868767381642;-0.43701171875;
21:01:49;9.0;1577480510;96.473;17.55843172702822;0.4988190831542108;-0.44189453125;
21:01:50;10.0;1577480511;96.914;17.300338061183382;0.4914868767381642;-0.43701171875;
21:01:51;11.0;1577480512;97.612;18.33271272456274;0.5208157024023505;-0.45654296875;
21:01:52;12.0;1577480513;97.4;17.687478559950637;0.5024851863622339;-0.4443359375;
21:01:53;13.0;1577480514;97.4;17.55843172702822;0.4988190831542108;-0.44189453125;
21:01:54;14.0;1577480515;96.977;18.203665891640316;0.5171495991943271;-0.4541015625;
21:01:55;15.0;1577480517;96.725;17.17129122826096;0.4878207735301408;-0.4345703125;
21:01:56;16.0;1577480518;96.683;15.622729233191922;0.4438275350338614;-0.4052734375;
21:01:57;17.0;1577480519;96.956;13.55797990643321;0.38516988370548894;-0.3662109375;
21:01:58;18.0;1577480520;96.956;17.81652539287306;0.5061512895702573;-0.44677734375;
21:01:59;19.0;1577480521;96.725;16.784150729493703;0.4768224639060711;-0.42724609375;
21:02:00;20.0;1577480522;96.809;17.687478559950637;0.5024851863622339;-0.4443359375;
21:02:01;21.0;1577480523;96.788;18.0746190587179;0.5134834959863039;-0.45166015625;
21:02:02;22.0;1577480524;96.746;16.91319756241612;0.48048856711409427;-0.4296875;
21:02:04;24.0;1577480525;96.222;15.751776066114344;0.4474936382418847;-0.40771484375;
21:02:05;25.0;1577480527;96.725;34.205473174020355;0.9717463969892145;-0.7568359375;
21:02:06;26.0;1577480528;96.935;35.23784783739971;1.0010752226534008;-0.7763671875;
21:02:07;27.0;1577480529;96.914;35.23784783739971;1.0010752226534008;-0.7763671875;
21:02:08;28.0;1577480530;97.379;1.1694839458809225;0.03322397573525348;-0.1318359375;
21:02:09;29.0;1577480531;96.788;17.687478559950637;0.5024851863622339;-0.4443359375;
21:02:10;30.0;1577480532;96.62;16.526057063648864;0.4694902574900245;-0.42236328125;
21:02:11;31.0;1577480533;96.662;11.364183746752074;0.322846129169093;-0.32470703125;
21:02:12;32.0;1577480534;96.285;17.300338061183382;0.4914868767381642;-0.43701171875;
21:02:13;33.0;1577480535;96.139;17.945572225795477;0.5098173927782805;-0.44921875;
21:02:14;34.0;1577480536;96.16;18.59080639040758;0.5281479088183971;-0.46142578125;
21:02:15;35.0;1577480537;96.599;17.687478559950637;0.5024851863622339;-0.4443359375;
21:02:16;36.0;1577480538;97.041;18.33271272456274;0.5208157024023505;-0.45654296875;
21:02:17;37.0;1577480539;97.146;15.880822899036762;0.45115974144990795;-0.41015625;
21:02:18;38.0;1577480540;96.893;17.429384894105798;0.4951529799461874;-0.439453125;
21:02:20;40.0;1577480541;96.599;17.81652539287306;0.5061512895702573;-0.44677734375;
21:02:21;41.0;1577480542;96.557;17.55843172702822;0.4988190831542108;-0.44189453125;
21:02:22;42.0;1577480543;96.914;17.55843172702822;0.4988190831542108;-0.44189453125;
21:02:23;43.0;1577480544;97.125;19.752227886709353;0.5611428376906066;-0.4833984375;
21:02:24;44.0;1577480545;96.893;17.429384894105798;0.4951529799461874;-0.439453125;
21:02:25;45.0;1577480546;96.935;17.55843172702822;0.4988190831542108;-0.44189453125;
21:02:26;46.0;1577480547;96.893;17.55843172702822;0.4988190831542108;-0.44189453125;
21:02:27;47.0;1577480548;96.914;16.26796339780402;0.46215805107397784;-0.41748046875;
21:02:28;48.0;1577480549;96.935;14.332260903967725;0.40716650295362855;-0.380859375;
21:02:29;49.0;1577480550;97.146;18.203665891640316;0.5171495991943271;-0.4541015625;
21:02:30;50.0;1577480551;97.104;16.65510389657128;0.4731563606980477;-0.4248046875;
21:02:31;51.0;1577480552;97.062;17.687478559950637;0.5024851863622339;-0.4443359375;
21:02:32;52.0;1577480553;97.294;17.55843172702822;0.4988190831542108;-0.44189453125;
21:02:33;53.0;1577480554;97.02;-0.8952653808777917;-0.02543367559311908;-0.0927734375;
21:02:34;54.0;1577480555;96.83;17.81652539287306;0.5061512895702573;-0.44677734375;
21:02:35;55.0;1577480556;96.872;15.235588734424665;0.4328292254097916;-0.39794921875;
21:02:36;56.0;1577480557;96.83;16.65510389657128;0.4731563606980477;-0.4248046875;
21:02:37;57.0;1577480558;96.62;16.1389165648816;0.45849194786595454;-0.4150390625;
21:02:38;58.0;1577480559;96.62;17.81652539287306;0.5061512895702573;-0.44677734375;
21:02:39;59.0;1577480560;96.578;17.945572225795477;0.5098173927782805;-0.44921875;
21:02:40;60.0;1577480561;96.41;16.26796339780402;0.46215805107397784;-0.41748046875;
21:02:41;61.0;1577480562;96.452;18.0746190587179;0.5134834959863039;-0.45166015625;
