***** DESCRIPTION ***********;
[enter the description here];

***** INSTRUMENT INFO *******;
IDENTIFICATION;
PHIboard number   : v1214648;
PM number         : 20091365;
Serial number     : FB3-AOT-03-653      ;
MUX channel       : OFF - 00;
;
PARAMETERS;
Signal LED current: 050;
Ref LED current   : 072;
Ref LED amplitude : 59183;
Frequency         : 006;
Sending interval  : 0001;
Averaging         : 2;
Internal temp     : 20.0 C;
;
SYSTEM SETTINGS;
APL function      : ON;
Temp compensation : OFF;
Analog out        : chA o chB o;
RS232 echo        : ON;
Oxygen unit       : %a.s.;
;
CALIBRATION;
Sensor type       : 2;
0%a.s.phase 1     : 58.89 at 015.0°C amp 008800;
100.00%a.s.phase 2: 29.17 at 015.0°C amp 004100;
Date   (ddmmyy)   : 120419;
Pressure (mBar)   : 1031;
;
FIRMWARE;
Code 3.016 (IAP)  : 08/20/04, 09:50:56;
Xilinx built      : 01/05/04 (MM/DD/YY);
Reset condition   : SLEEP;
 ;
 ;
 ;
 ;
 ;
 ;
 ;
 ;

***** SOFTWARE INFO *********;
OxyView - PST3-V6.02 10/2007;
© by PreSens GmbH;
05/10/19;
5:11:05 PM;

******MEASURE MODE SETTINGS**;
Dynamic Averaging;   4;
measure mode;  1 sec ;

start time; 5:11:05 PM; 
date(DD/MM/YY); time/hh:mm:ss; logtime/min; oxygen/% airsatur.; phase/°; amp; temp/°C; ErrorMessage;
05/10/19;   17:21:24;      10.311; 106.669;   29.59;   11173;   10.00; E0;
05/10/19;   17:21:25;      10.328; 106.717;   29.58;   11186;   10.00; E0;
05/10/19;   17:21:26;      10.345; 106.982;   29.55;   11173;   10.00; E0;
05/10/19;   17:21:27;      10.362; 106.789;   29.57;   11179;   10.00; E0;
05/10/19;   17:21:28;      10.379; 106.789;   29.57;   11160;   10.00; E0;
05/10/19;   17:21:29;      10.396; 107.055;   29.55;   11180;   10.00; E0;
05/10/19;   17:21:30;      10.413; 106.934;   29.56;   11173;   10.00; E0;
05/10/19;   17:21:31;      10.430; 107.248;   29.53;   11174;   10.00; E0;
05/10/19;   17:21:32;      10.447; 107.200;   29.53;   11173;   10.00; E0;
05/10/19;   17:21:33;      10.463; 107.224;   29.53;   11180;   10.00; E0;
05/10/19;   17:21:34;      10.480; 107.176;   29.54;   11167;   10.00; E0;
05/10/19;   17:21:35;      10.497; 106.910;   29.56;   11154;   10.00; E0;
05/10/19;   17:21:36;      10.514; 107.103;   29.54;   11161;   10.00; E0;
05/10/19;   17:21:38;      10.531; 106.765;   29.58;   11179;   10.00; E0;
05/10/19;   17:21:38;      10.548; 106.838;   29.57;   11160;   10.00; E0;
05/10/19;   17:21:39;      10.565; 106.813;   29.57;   11173;   10.00; E0;
05/10/19;   17:21:40;      10.582; 106.549;   29.60;   11173;   10.00; E0;
05/10/19;   17:21:41;      10.599; 106.405;   29.61;   11166;   10.00; E0;
05/10/19;   17:21:42;      10.616; 106.669;   29.59;   11167;   10.00; E0;
05/10/19;   17:21:43;      10.633; 106.765;   29.58;   11161;   10.00; E0;
05/10/19;   17:21:44;      10.650; 106.958;   29.56;   11154;   10.00; E0;
05/10/19;   17:21:45;      10.667; 107.248;   29.53;   11154;   10.00; E0;
05/10/19;   17:21:46;      10.684; 107.079;   29.55;   11173;   10.00; E0;
05/10/19;   17:21:47;      10.701; 107.200;   29.53;   11155;   10.00; E0;
05/10/19;   17:21:48;      10.717; 107.200;   29.53;   11161;   10.00; E0;
05/10/19;   17:21:49;      10.734; 107.248;   29.53;   11167;   10.00; E0;
05/10/19;   17:21:50;      10.751; 107.224;   29.53;   11161;   10.00; E0;
05/10/19;   17:21:51;      10.768; 107.055;   29.55;   11161;   10.00; E0;
05/10/19;   17:21:52;      10.785; 107.200;   29.53;   11167;   10.00; E0;
05/10/19;   17:21:53;      10.802; 106.958;   29.56;   11173;   10.00; E0;
05/10/19;   17:21:54;      10.819; 107.103;   29.54;   11155;   10.00; E0;
05/10/19;   17:21:55;      10.836; 106.886;   29.57;   11147;   10.00; E0;
05/10/19;   17:21:56;      10.853; 106.717;   29.58;   11161;   10.00; E0;
05/10/19;   17:21:58;      10.870; 106.934;   29.56;   11173;   10.00; E0;
05/10/19;   17:21:59;      10.887; 106.838;   29.57;   11154;   10.00; E0;
05/10/19;   17:22:00;      10.904; 106.982;   29.55;   11161;   10.00; E0;
05/10/19;   17:22:01;      10.921; 107.127;   29.54;   11167;   10.00; E0;
05/10/19;   17:22:02;      10.938; 107.055;   29.55;   11179;   10.00; E0;
05/10/19;   17:22:03;      10.954; 107.200;   29.53;   11149;   10.00; E0;
05/10/19;   17:22:04;      10.971; 107.345;   29.52;   11193;   10.00; E0;
05/10/19;   17:22:05;      10.988; 107.321;   29.52;   11154;   10.00; E0;
05/10/19;   17:22:06;      11.005; 107.321;   29.52;   11167;   10.00; E0;
05/10/19;   17:22:07;      11.022; 107.127;   29.54;   11148;   10.00; E0;
05/10/19;   17:22:08;      11.039; 107.079;   29.54;   11154;   10.00; E0;
05/10/19;   17:22:09;      11.056; 107.006;   29.55;   11161;   10.00; E0;
05/10/19;   17:22:10;      11.073; 106.958;   29.56;   11161;   10.00; E0;
05/10/19;   17:22:11;      11.090; 107.031;   29.55;   11161;   10.00; E0;
05/10/19;   17:22:12;      11.107; 106.982;   29.55;   11161;   10.00; E0;
05/10/19;   17:22:13;      11.124; 107.006;   29.55;   11148;   10.00; E0;
05/10/19;   17:22:14;      11.141; 107.176;   29.54;   11154;   10.00; E0;
05/10/19;   17:22:15;      11.158; 107.176;   29.54;   11161;   10.00; E0;
05/10/19;   17:22:16;      11.175; 107.055;   29.55;   11148;   10.00; E0;
05/10/19;   17:22:17;      11.191; 107.176;   29.54;   11142;   10.00; E0;
05/10/19;   17:22:18;      11.208; 107.297;   29.52;   11149;   10.00; E0;
05/10/19;   17:22:19;      11.225; 107.321;   29.52;   11154;   10.00; E0;
05/10/19;   17:22:20;      11.242; 107.273;   29.52;   11154;   10.00; E0;
05/10/19;   17:22:21;      11.259; 107.127;   29.54;   11148;   10.00; E0;
05/10/19;   17:22:22;      11.276; 106.765;   29.58;   11154;   10.00; E0;
05/10/19;   17:22:23;      11.293; 106.838;   29.57;   11155;   10.00; E0;
05/10/19;   17:22:24;      11.310; 107.055;   29.55;   11167;   10.00; E0;
05/10/19;   17:22:25;      11.327; 106.958;   29.56;   11161;   10.00; E0;
05/10/19;   17:22:26;      11.344; 107.224;   29.53;   11155;   10.00; E0;
05/10/19;   17:22:27;      11.361; 106.886;   29.56;   11166;   10.00; E0;
05/10/19;   17:22:28;      11.378; 106.838;   29.57;   11142;   10.00; E0;
05/10/19;   17:22:29;      11.395; 106.862;   29.57;   11160;   10.00; E0;
05/10/19;   17:22:30;      11.412; 106.862;   29.57;   11148;   10.00; E0;
05/10/19;   17:22:31;      11.429; 107.031;   29.55;   11154;   10.00; E0;
05/10/19;   17:22:32;      11.446; 107.103;   29.54;   11148;   10.00; E0;
05/10/19;   17:22:33;      11.462; 107.297;   29.52;   11155;   10.00; E0;
05/10/19;   17:22:34;      11.479; 107.200;   29.53;   11161;   10.00; E0;
05/10/19;   17:22:35;      11.496; 107.297;   29.52;   11142;   10.00; E0;
05/10/19;   17:22:36;      11.513; 107.127;   29.54;   11154;   10.00; E0;
05/10/19;   17:22:37;      11.530; 107.006;   29.55;   11142;   10.00; E0;
05/10/19;   17:22:38;      11.547; 107.152;   29.54;   11155;   10.00; E0;
05/10/19;   17:22:39;      11.564; 107.079;   29.54;   11161;   10.00; E0;
05/10/19;   17:22:40;      11.581; 107.442;   29.51;   11149;   10.00; E0;
05/10/19;   17:22:41;      11.598; 107.442;   29.51;   11154;   10.00; E0;
05/10/19;   17:22:42;      11.615; 107.152;   29.54;   11135;   10.00; E0;
05/10/19;   17:22:43;      11.632; 106.958;   29.56;   11154;   10.00; E0;
05/10/19;   17:22:44;      11.649; 106.741;   29.58;   11142;   10.00; E0;
05/10/19;   17:22:45;      11.666; 106.910;   29.56;   11142;   10.00; E0;
05/10/19;   17:22:46;      11.682; 107.079;   29.54;   11154;   10.00; E0;
05/10/19;   17:22:47;      11.699; 107.321;   29.52;   11154;   10.00; E0;
05/10/19;   17:22:48;      11.716; 107.200;   29.53;   11161;   10.00; E0;
05/10/19;   17:22:49;      11.733; 107.055;   29.55;   11148;   10.00; E0;
05/10/19;   17:22:50;      11.750; 106.958;   29.56;   11148;   10.00; E0;
05/10/19;   17:22:51;      11.767; 107.103;   29.54;   11142;   10.00; E0;
05/10/19;   17:22:52;      11.784; 107.031;   29.55;   11148;   10.00; E0;
05/10/19;   17:22:53;      11.801; 106.886;   29.56;   11148;   10.00; E0;
05/10/19;   17:22:54;      11.818; 107.006;   29.55;   11155;   10.00; E0;
05/10/19;   17:22:55;      11.835; 106.813;   29.57;   11148;   10.00; E0;
05/10/19;   17:22:56;      11.852; 107.152;   29.54;   11148;   10.00; E0;
05/10/19;   17:22:57;      11.869; 107.467;   29.50;   11123;   10.00; E0;
05/10/19;   17:22:58;      11.886; 107.491;   29.50;   11136;   10.00; E0;
05/10/19;   17:22:59;      11.903; 107.491;   29.50;   11129;   10.00; E0;
05/10/19;   17:23:00;      11.919; 107.297;   29.52;   11116;   10.00; E0;
05/10/19;   17:23:02;      11.936; 107.152;   29.54;   11104;   10.00; E0;
05/10/19;   17:23:02;      11.953; 107.103;   29.54;   11142;   10.00; E0;
05/10/19;   17:23:04;      11.970; 107.079;   29.55;   11129;   10.00; E0;
05/10/19;   17:23:05;      11.987; 107.152;   29.54;   11142;   10.00; E0;
05/10/19;   17:23:06;      12.004; 107.055;   29.55;   11148;   10.00; E0;
05/10/19;   17:23:07;      12.021; 106.982;   29.55;   11129;   10.00; E0;
05/10/19;   17:23:08;      12.038; 106.862;   29.57;   11141;   10.00; E0;
05/10/19;   17:23:09;      12.055; 106.886;   29.56;   11136;   10.00; E0;
05/10/19;   17:23:10;      12.072; 107.103;   29.54;   11155;   10.00; E0;
05/10/19;   17:23:11;      12.089; 107.273;   29.52;   11148;   10.00; E0;
05/10/19;   17:23:12;      12.106; 107.321;   29.52;   11154;   10.00; E0;
05/10/19;   17:23:13;      12.123; 107.345;   29.52;   11110;   10.00; E0;
05/10/19;   17:23:14;      12.140; 107.248;   29.53;   11148;   10.00; E0;
05/10/19;   17:23:15;      12.157; 107.176;   29.54;   11142;   10.00; E0;
05/10/19;   17:23:16;      12.173; 107.345;   29.52;   11136;   10.00; E0;
05/10/19;   17:23:17;      12.191; 107.297;   29.52;   11173;   10.00; E0;
05/10/19;   17:23:18;      12.207; 107.176;   29.53;   11180;   10.00; E0;
05/10/19;   17:23:19;      12.224; 107.200;   29.53;   11186;   10.00; E0;
05/10/19;   17:23:20;      12.241; 107.176;   29.54;   11192;   10.00; E0;
05/10/19;   17:23:21;      12.258; 107.224;   29.53;   11180;   10.00; E0;
05/10/19;   17:23:22;      12.275; 107.200;   29.53;   11192;   10.00; E0;
05/10/19;   17:23:23;      12.292; 107.273;   29.53;   11180;   10.00; E0;
05/10/19;   17:23:24;      12.309; 107.152;   29.54;   11173;   10.00; E0;
05/10/19;   17:23:25;      12.326; 107.248;   29.53;   11174;   10.00; E0;
05/10/19;   17:23:26;      12.343; 107.394;   29.51;   11193;   10.00; E0;
05/10/19;   17:23:27;      12.360; 107.176;   29.54;   11179;   10.00; E0;
05/10/19;   17:23:28;      12.377; 107.345;   29.52;   11167;   10.00; E0;
05/10/19;   17:23:29;      12.394; 107.176;   29.54;   11180;   10.00; E0;
05/10/19;   17:23:30;      12.410; 107.200;   29.53;   11167;   10.00; E0;
05/10/19;   17:23:31;      12.427; 107.442;   29.51;   11174;   10.00; E0;
05/10/19;   17:23:32;      12.444; 107.273;   29.53;   11186;   10.00; E0;
05/10/19;   17:23:33;      12.461; 107.273;   29.53;   11180;   10.00; E0;
05/10/19;   17:23:34;      12.478; 107.321;   29.52;   11180;   10.00; E0;
05/10/19;   17:23:35;      12.495; 107.127;   29.54;   11186;   10.00; E0;
05/10/19;   17:23:36;      12.512; 107.103;   29.54;   11167;   10.00; E0;
05/10/19;   17:23:37;      12.529; 107.370;   29.51;   11174;   10.00; E0;
05/10/19;   17:23:38;      12.546; 107.394;   29.51;   11186;   10.00; E0;
05/10/19;   17:23:39;      12.563; 107.394;   29.51;   11173;   10.00; E0;
05/10/19;   17:23:40;      12.580; 107.491;   29.50;   11179;   10.00; E0;
05/10/19;   17:23:41;      12.597; 107.176;   29.54;   11192;   10.00; E0;
05/10/19;   17:23:42;      12.614; 106.958;   29.56;   11179;   10.00; E0;
05/10/19;   17:23:43;      12.631; 106.910;   29.56;   11167;   10.00; E0;
05/10/19;   17:23:44;      12.647; 107.006;   29.55;   11167;   10.00; E0;
05/10/19;   17:23:45;      12.664; 107.248;   29.53;   11168;   10.00; E0;
05/10/19;   17:23:46;      12.681; 107.345;   29.52;   11180;   10.00; E0;
05/10/19;   17:23:47;      12.698; 107.540;   29.50;   11167;   10.00; E0;
05/10/19;   17:23:48;      12.715; 107.880;   29.46;   11181;   10.00; E0;
05/10/19;   17:23:49;      12.732; 107.734;   29.48;   11180;   10.00; E0;
05/10/19;   17:23:50;      12.749; 107.734;   29.48;   11180;   10.00; E0;
05/10/19;   17:23:51;      12.766; 107.588;   29.49;   11179;   10.00; E0;
05/10/19;   17:23:52;      12.783; 107.127;   29.54;   11180;   10.00; E0;
05/10/19;   17:23:53;      12.800; 107.103;   29.54;   11186;   10.00; E0;
05/10/19;   17:23:54;      12.817; 107.127;   29.54;   11167;   10.00; E0;
05/10/19;   17:23:55;      12.834; 107.248;   29.53;   11180;   10.00; E0;
05/10/19;   17:23:56;      12.851; 107.273;   29.52;   11167;   10.00; E0;
05/10/19;   17:23:57;      12.868; 107.491;   29.50;   11180;   10.00; E0;
05/10/19;   17:23:58;      12.885; 107.345;   29.52;   11179;   10.00; E0;
05/10/19;   17:23:59;      12.902; 107.418;   29.51;   11174;   10.00; E0;
05/10/19;   17:24:00;      12.918; 107.394;   29.51;   11167;   10.00; E0;
05/10/19;   17:24:02;      12.935; 107.200;   29.53;   11180;   10.00; E0;
05/10/19;   17:24:02;      12.952; 107.467;   29.50;   11174;   10.00; E0;
05/10/19;   17:24:03;      12.969; 107.394;   29.51;   11174;   10.00; E0;
05/10/19;   17:24:04;      12.986; 107.442;   29.51;   11173;   10.00; E0;
05/10/19;   17:24:05;      13.003; 107.418;   29.51;   11192;   10.00; E0;
05/10/19;   17:24:06;      13.020; 107.515;   29.50;   11168;   10.00; E0;
05/10/19;   17:24:08;      13.037; 107.515;   29.50;   11167;   10.00; E0;
05/10/19;   17:24:09;      13.054; 107.515;   29.50;   11186;   10.00; E0;
05/10/19;   17:24:10;      13.071; 107.491;   29.50;   11167;   10.00; E0;
05/10/19;   17:24:11;      13.088; 107.515;   29.50;   11155;   10.00; E0;
05/10/19;   17:24:12;      13.105; 107.370;   29.51;   11173;   10.00; E0;
05/10/19;   17:24:13;      13.122; 107.442;   29.51;   11161;   10.00; E0;
05/10/19;   17:24:14;      13.138; 107.661;   29.48;   11180;   10.00; E0;
05/10/19;   17:24:15;      13.155; 107.442;   29.51;   11174;   10.00; E0;
05/10/19;   17:24:16;      13.172; 107.685;   29.48;   11161;   10.00; E0;
05/10/19;   17:24:17;      13.189; 107.710;   29.48;   11167;   10.00; E0;
05/10/19;   17:24:18;      13.206; 107.807;   29.47;   11174;   10.00; E0;
05/10/19;   17:24:19;      13.223; 107.978;   29.45;   11168;   10.00; E0;
05/10/19;   17:24:20;      13.240; 107.905;   29.46;   11174;   10.00; E0;
05/10/19;   17:24:21;      13.257; 107.978;   29.45;   11180;   10.00; E0;
05/10/19;   17:24:22;      13.274; 107.783;   29.47;   11174;   10.00; E0;
05/10/19;   17:24:23;      13.291; 107.685;   29.48;   11180;   10.00; E0;
05/10/19;   17:24:24;      13.308; 107.540;   29.50;   11180;   10.00; E0;
05/10/19;   17:24:25;      13.326; 107.467;   29.50;   11180;   10.00; E0;
05/10/19;   17:24:26;      13.342; 107.418;   29.51;   11180;   10.00; E0;
05/10/19;   17:24:27;      13.359; 107.370;   29.52;   11174;   10.00; E0;
05/10/19;   17:24:28;      13.375; 107.515;   29.50;   11174;   10.00; E0;
05/10/19;   17:24:29;      13.392; 107.564;   29.50;   11161;   10.00; E0;
05/10/19;   17:24:30;      13.409; 107.564;   29.50;   11161;   10.00; E0;
05/10/19;   17:24:31;      13.426; 107.467;   29.51;   11173;   10.00; E0;
05/10/19;   17:24:32;      13.444; 107.321;   29.52;   11154;   10.00; E0;
05/10/19;   17:24:33;      13.460; 107.200;   29.53;   11174;   10.00; E0;
05/10/19;   17:24:34;      13.477; 107.127;   29.54;   11180;   10.00; E0;
05/10/19;   17:24:35;      13.494; 107.200;   29.53;   11167;   10.00; E0;
05/10/19;   17:24:36;      13.511; 107.394;   29.51;   11174;   10.00; E0;
05/10/19;   17:24:37;      13.528; 107.467;   29.50;   11161;   10.00; E0;
05/10/19;   17:24:38;      13.545; 107.734;   29.48;   11180;   10.00; E0;
05/10/19;   17:24:39;      13.562; 107.612;   29.49;   11186;   10.00; E0;
05/10/19;   17:24:40;      13.579; 107.588;   29.49;   11180;   10.00; E0;
05/10/19;   17:24:41;      13.596; 107.807;   29.47;   11187;   10.00; E0;
05/10/19;   17:24:42;      13.613; 107.637;   29.49;   11186;   10.00; E0;
05/10/19;   17:24:43;      13.629; 107.661;   29.48;   11167;   10.00; E0;
05/10/19;   17:24:44;      13.646; 107.515;   29.50;   11173;   10.00; E0;
05/10/19;   17:24:45;      13.663; 107.248;   29.53;   11154;   10.00; E0;
05/10/19;   17:24:46;      13.680; 107.031;   29.55;   11167;   10.00; E0;
05/10/19;   17:24:47;      13.697; 107.345;   29.52;   11180;   10.00; E0;
05/10/19;   17:24:48;      13.714; 107.297;   29.52;   11167;   10.00; E0;
05/10/19;   17:24:49;      13.731; 107.248;   29.53;   11167;   10.00; E0;
05/10/19;   17:24:50;      13.748; 107.200;   29.53;   11173;   10.00; E0;
05/10/19;   17:24:51;      13.765; 106.934;   29.56;   11180;   10.00; E0;
05/10/19;   17:24:52;      13.782; 107.273;   29.52;   11162;   10.00; E0;
05/10/19;   17:24:53;      13.799; 107.273;   29.52;   11173;   10.00; E0;
05/10/19;   17:24:54;      13.816; 107.442;   29.51;   11173;   10.00; E0;
05/10/19;   17:24:55;      13.833; 107.394;   29.51;   11180;   10.00; E0;
05/10/19;   17:24:56;      13.850; 107.079;   29.54;   11167;   10.00; E0;
05/10/19;   17:24:57;      13.866; 107.273;   29.53;   11168;   10.00; E0;
05/10/19;   17:24:58;      13.883; 107.540;   29.50;   11168;   10.00; E0;
05/10/19;   17:24:59;      13.900; 107.612;   29.49;   11161;   10.00; E0;
05/10/19;   17:25:00;      13.917; 107.734;   29.48;   11174;   10.00; E0;
05/10/19;   17:25:01;      13.934; 107.710;   29.48;   11174;   10.00; E0;
05/10/19;   17:25:02;      13.951; 107.588;   29.49;   11168;   10.00; E0;
05/10/19;   17:25:03;      13.968; 107.588;   29.49;   11173;   10.00; E0;
05/10/19;   17:25:04;      13.985; 107.515;   29.50;   11154;   10.00; E0;
05/10/19;   17:25:05;      14.002; 107.515;   29.50;   11167;   10.00; E0;
05/10/19;   17:25:07;      14.019; 107.370;   29.51;   11167;   10.00; E0;
05/10/19;   17:25:07;      14.036; 107.273;   29.52;   11167;   10.00; E0;
05/10/19;   17:25:09;      14.053; 107.200;   29.53;   11180;   10.00; E0;
05/10/19;   17:25:09;      14.070; 106.958;   29.56;   11167;   10.00; E0;
05/10/19;   17:25:10;      14.087; 107.055;   29.55;   11180;   10.00; E0;
05/10/19;   17:25:12;      14.104; 107.273;   29.52;   11161;   10.00; E0;
05/10/19;   17:25:13;      14.120; 107.297;   29.52;   11179;   10.00; E0;
05/10/19;   17:25:14;      14.137; 107.540;   29.50;   11161;   10.00; E0;
05/10/19;   17:25:15;      14.154; 107.540;   29.50;   11161;   10.00; E0;
05/10/19;   17:25:16;      14.171; 107.515;   29.50;   11161;   10.00; E0;
05/10/19;   17:25:17;      14.188; 107.734;   29.48;   11168;   10.00; E0;
05/10/19;   17:25:18;      14.205; 107.832;   29.47;   11168;   10.00; E0;
05/10/19;   17:25:19;      14.222; 107.880;   29.46;   11180;   10.00; E0;
05/10/19;   17:25:20;      14.239; 107.929;   29.46;   11161;   10.00; E0;
05/10/19;   17:25:21;      14.256; 107.929;   29.46;   11161;   10.00; E0;
05/10/19;   17:25:22;      14.273; 107.467;   29.51;   11173;   10.00; E0;
05/10/19;   17:25:23;      14.290; 107.637;   29.49;   11168;   10.00; E0;
05/10/19;   17:25:24;      14.307; 107.442;   29.51;   11167;   10.00; E0;
05/10/19;   17:25:25;      14.324; 107.297;   29.52;   11167;   10.00; E0;
05/10/19;   17:25:26;      14.340; 107.540;   29.50;   11161;   10.00; E0;
05/10/19;   17:25:27;      14.357; 107.200;   29.53;   11180;   10.00; E0;
05/10/19;   17:25:28;      14.374; 107.248;   29.53;   11167;   10.00; E0;
05/10/19;   17:25:29;      14.391; 107.297;   29.52;   11180;   10.00; E0;
05/10/19;   17:25:30;      14.409; 107.418;   29.51;   11167;   10.00; E0;
05/10/19;   17:25:31;      14.425; 107.321;   29.52;   11179;   10.00; E0;
05/10/19;   17:25:32;      14.442; 107.564;   29.50;   11155;   10.00; E0;
05/10/19;   17:25:33;      14.459; 107.612;   29.49;   11167;   10.00; E0;
05/10/19;   17:25:34;      14.476; 107.588;   29.49;   11161;   10.00; E0;
05/10/19;   17:25:35;      14.493; 107.807;   29.47;   11167;   10.00; E0;
05/10/19;   17:25:36;      14.510; 107.783;   29.47;   11193;   10.00; E0;
05/10/19;   17:25:37;      14.527; 107.758;   29.48;   11174;   10.00; E0;
05/10/19;   17:25:38;      14.544; 107.905;   29.46;   11174;   10.00; E0;
05/10/19;   17:25:39;      14.561; 107.442;   29.51;   11166;   10.00; E0;
05/10/19;   17:25:40;      14.578; 107.345;   29.52;   11168;   10.00; E0;
05/10/19;   17:25:41;      14.595; 107.200;   29.53;   11173;   10.00; E0;
05/10/19;   17:25:42;      14.611; 107.055;   29.55;   11167;   10.00; E0;
05/10/19;   17:25:43;      14.628; 107.540;   29.50;   11180;   10.00; E0;
05/10/19;   17:25:44;      14.645; 107.564;   29.49;   11180;   10.00; E0;
05/10/19;   17:25:45;      14.662; 107.758;   29.48;   11155;   10.00; E0;
05/10/19;   17:25:46;      14.679; 107.685;   29.48;   11167;   10.00; E0;
05/10/19;   17:25:47;      14.696; 107.734;   29.48;   11174;   10.00; E0;
05/10/19;   17:25:48;      14.713; 107.564;   29.50;   11161;   10.00; E0;
05/10/19;   17:25:49;      14.730; 107.515;   29.50;   11161;   10.00; E0;
05/10/19;   17:25:50;      14.747; 107.588;   29.49;   11186;   10.00; E0;
05/10/19;   17:25:51;      14.764; 107.491;   29.50;   11180;   10.00; E0;
05/10/19;   17:25:52;      14.781; 107.297;   29.52;   11185;   10.00; E0;
05/10/19;   17:25:53;      14.798; 107.297;   29.52;   11174;   10.00; E0;
05/10/19;   17:25:54;      14.815; 107.200;   29.53;   11173;   10.00; E0;
05/10/19;   17:25:55;      14.832; 107.224;   29.53;   11174;   10.00; E0;
05/10/19;   17:25:56;      14.848; 107.588;   29.49;   11168;   10.00; E0;
05/10/19;   17:25:57;      14.865; 107.832;   29.47;   11174;   10.00; E0;
05/10/19;   17:25:58;      14.882; 107.954;   29.45;   11180;   10.00; E0;
05/10/19;   17:25:59;      14.899; 108.125;   29.44;   11168;   10.00; E0;
05/10/19;   17:26:00;      14.916; 108.100;   29.44;   11161;   10.00; E0;
05/10/19;   17:26:01;      14.933; 107.856;   29.46;   11155;   10.00; E0;
05/10/19;   17:26:03;      14.950; 107.710;   29.48;   11161;   10.00; E0;
05/10/19;   17:26:03;      14.967; 107.321;   29.52;   11173;   10.00; E0;
05/10/19;   17:26:05;      14.984; 107.370;   29.52;   11168;   10.00; E0;
05/10/19;   17:26:05;      15.001; 107.467;   29.51;   11174;   10.00; E0;
05/10/19;   17:26:06;      15.018; 107.637;   29.49;   11186;   10.00; E0;
05/10/19;   17:26:07;      15.035; 107.856;   29.46;   11180;   10.00; E0;
05/10/19;   17:26:09;      15.052; 107.807;   29.47;   11174;   10.00; E0;
05/10/19;   17:26:10;      15.069; 107.637;   29.49;   11167;   10.00; E0;
05/10/19;   17:26:11;      15.085; 107.467;   29.50;   11186;   10.00; E0;
05/10/19;   17:26:11;      15.102; 107.491;   29.50;   11167;   10.00; E0;
05/10/19;   17:26:13;      15.119; 107.515;   29.50;   11174;   10.00; E0;
05/10/19;   17:26:13;      15.136; 107.710;   29.48;   11161;   10.00; E0;
05/10/19;   17:26:14;      15.153; 107.710;   29.48;   11173;   10.00; E0;
05/10/19;   17:26:16;      15.170; 107.856;   29.47;   11168;   10.00; E0;
05/10/19;   17:26:17;      15.187; 107.783;   29.47;   11173;   10.00; E0;
05/10/19;   17:26:18;      15.204; 107.832;   29.47;   11168;   10.00; E0;
05/10/19;   17:26:19;      15.221; 107.978;   29.45;   11161;   10.00; E0;
05/10/19;   17:26:20;      15.238; 107.856;   29.46;   11167;   10.00; E0;
05/10/19;   17:26:21;      15.255; 108.002;   29.45;   11187;   10.00; E0;
05/10/19;   17:26:22;      15.272; 107.905;   29.46;   11167;   10.00; E0;
05/10/19;   17:26:23;      15.289; 107.783;   29.47;   11180;   10.00; E0;
05/10/19;   17:26:24;      15.306; 107.807;   29.47;   11180;   10.00; E0;
05/10/19;   17:26:25;      15.322; 107.734;   29.48;   11168;   10.00; E0;
05/10/19;   17:26:26;      15.339; 107.710;   29.48;   11180;   10.00; E0;
05/10/19;   17:26:27;      15.356; 107.783;   29.47;   11161;   10.00; E0;
05/10/19;   17:26:28;      15.373; 107.783;   29.47;   11161;   10.00; E0;
05/10/19;   17:26:29;      15.390; 107.637;   29.49;   11167;   10.00; E0;
05/10/19;   17:26:30;      15.407; 107.491;   29.50;   11154;   10.00; E0;
05/10/19;   17:26:31;      15.424; 107.515;   29.50;   11180;   10.00; E0;
05/10/19;   17:26:32;      15.441; 107.540;   29.50;   11168;   10.00; E0;
05/10/19;   17:26:33;      15.458; 107.515;   29.50;   11154;   10.00; E0;
05/10/19;   17:26:34;      15.475; 107.758;   29.48;   11168;   10.00; E0;
05/10/19;   17:26:35;      15.492; 107.588;   29.49;   11161;   10.00; E0;
05/10/19;   17:26:36;      15.509; 107.637;   29.49;   11174;   10.00; E0;
05/10/19;   17:26:37;      15.526; 107.783;   29.47;   11167;   10.00; E0;
05/10/19;   17:26:38;      15.543; 107.880;   29.46;   11162;   10.00; E0;
05/10/19;   17:26:39;      15.559; 108.076;   29.44;   11155;   10.00; E0;
05/10/19;   17:26:40;      15.576; 108.027;   29.45;   11168;   10.00; E0;
05/10/19;   17:26:41;      15.593; 108.174;   29.43;   11180;   10.00; E0;
05/10/19;   17:26:42;      15.610; 108.002;   29.45;   11168;   10.00; E0;
05/10/19;   17:26:43;      15.627; 108.002;   29.45;   11174;   10.00; E0;
05/10/19;   17:26:44;      15.644; 107.758;   29.47;   11161;   10.00; E0;
05/10/19;   17:26:45;      15.661; 107.612;   29.49;   11155;   10.00; E0;
05/10/19;   17:26:46;      15.678; 107.637;   29.49;   11174;   10.00; E0;
05/10/19;   17:26:47;      15.695; 107.418;   29.51;   11173;   10.00; E0;
05/10/19;   17:26:49;      15.719; 107.515;   29.50;   11161;   10.00; E0;
05/10/19;   17:26:49;      15.729; 107.685;   29.48;   11168;   10.00; E0;
05/10/19;   17:26:50;      15.750; 107.540;   29.50;   11154;   10.00; E0;
05/10/19;   17:26:52;      15.769; 107.564;   29.49;   11179;   10.00; E0;
05/10/19;   17:26:53;      15.787; 107.612;   29.49;   11174;   10.00; E0;
