Time;Seconds from start for linreg;Unix Time;ch1 po2;Uc;Ubl;Vc;
19:24:58;-1.0;1571851499;100.219;18.302981896488443;0.5155769548306604;-0.45654296875;
19:24:59;0.0;1571851500;100.461;17.78763168459894;0.5010600474534912;-0.44677734375;
19:25:00;1.0;1571851501;100.857;17.658794131626557;0.4974308206091988;-0.4443359375;
19:25:01;2.0;1571851502;100.923;17.916469237571313;0.5046892742977834;-0.44921875;
19:25:02;3.0;1571851503;100.791;17.78763168459894;0.5010600474534912;-0.44677734375;
19:25:03;4.0;1571851504;100.857;17.916469237571313;0.5046892742977834;-0.44921875;
19:25:04;5.0;1571851505;100.703;17.658794131626557;0.4974308206091988;-0.4443359375;
19:25:05;6.0;1571851506;100.857;18.04530679054369;0.5083185011420758;-0.45166015625;
19:25:06;7.0;1571851507;101.078;17.014606366764678;0.4792846863877374;-0.43212890625;
19:25:07;8.0;1571851508;100.813;17.78763168459894;0.5010600474534912;-0.44677734375;
19:25:08;9.0;1571851509;100.99;17.78763168459894;0.5010600474534912;-0.44677734375;
19:25:09;10.0;1571851510;100.923;18.431819449460818;0.5192061816749526;-0.458984375;
19:25:10;11.0;1571851511;100.703;17.916469237571313;0.5046892742977834;-0.44921875;
19:25:11;12.0;1571851512;100.703;17.658794131626557;0.4974308206091988;-0.4443359375;
19:25:12;13.0;1571851513;100.526;20.622057849991222;0.5809030380279218;-0.50048828125;
19:25:13;14.0;1571851514;100.461;17.658794131626557;0.4974308206091988;-0.4443359375;
19:25:14;15.0;1571851515;100.593;17.658794131626557;0.4974308206091988;-0.4443359375;
19:25:15;16.0;1571851517;100.879;18.174144343516065;0.511947727986368;-0.4541015625;
19:25:16;17.0;1571851517;101.012;17.78763168459894;0.5010600474534912;-0.44677734375;
19:25:17;18.0;1571851518;101.167;17.658794131626557;0.4974308206091988;-0.4443359375;
19:25:18;19.0;1571851519;100.879;17.658794131626557;0.4974308206091988;-0.4443359375;
19:25:19;20.0;1571851520;100.615;18.04530679054369;0.5083185011420758;-0.45166015625;
19:25:20;21.0;1571851521;100.593;19.849032532156965;0.559127676962168;-0.48583984375;
19:25:21;22.0;1571851523;100.482;17.916469237571313;0.5046892742977834;-0.44921875;
19:25:22;23.0;1571851523;100.504;17.529956578654183;0.49380159376490657;-0.44189453125;
19:25:23;24.0;1571851525;100.615;18.04530679054369;0.5083185011420758;-0.45166015625;
19:25:24;25.0;1571851526;100.417;17.78763168459894;0.5010600474534912;-0.44677734375;
19:25:25;26.0;1571851526;100.351;18.04530679054369;0.5083185011420758;-0.45166015625;
19:25:26;27.0;1571851528;100.615;19.591357426212213;0.5518692232735835;-0.48095703125;
19:25:27;28.0;1571851528;100.703;17.529956578654183;0.49380159376490657;-0.44189453125;
19:25:28;29.0;1571851530;100.835;18.174144343516065;0.511947727986368;-0.4541015625;
19:25:29;30.0;1571851530;100.99;17.78763168459894;0.5010600474534912;-0.44677734375;
19:25:30;31.0;1571851532;100.879;17.916469237571313;0.5046892742977834;-0.44921875;
19:25:31;32.0;1571851533;100.835;17.529956578654183;0.49380159376490657;-0.44189453125;
19:25:32;33.0;1571851533;100.968;15.983905942985663;0.45025087163339894;-0.41259765625;
19:25:33;34.0;1571851535;100.747;17.529956578654183;0.49380159376490657;-0.44189453125;
19:25:34;35.0;1571851535;100.813;17.658794131626557;0.4974308206091988;-0.4443359375;
19:25:35;36.0;1571851537;100.769;17.916469237571313;0.5046892742977834;-0.44921875;
19:25:36;37.0;1571851538;100.373;17.658794131626557;0.4974308206091988;-0.4443359375;
19:25:37;38.0;1571851539;100.482;17.916469237571313;0.5046892742977834;-0.44921875;
19:25:38;39.0;1571851540;100.526;17.658794131626557;0.4974308206091988;-0.4443359375;
19:25:39;40.0;1571851541;100.526;17.916469237571313;0.5046892742977834;-0.44921875;
19:25:40;41.0;1571851542;100.857;17.27228147270943;0.486543140076322;-0.43701171875;
19:25:41;42.0;1571851543;100.835;18.818332108377952;0.5300938622078296;-0.46630859375;
19:25:42;43.0;1571851544;100.813;17.78763168459894;0.5010600474534912;-0.44677734375;
19:25:43;44.0;1571851544;100.681;17.529956578654183;0.49380159376490657;-0.44189453125;
19:25:44;45.0;1571851546;100.417;17.916469237571313;0.5046892742977834;-0.44921875;
19:25:45;46.0;1571851546;100.329;17.658794131626557;0.4974308206091988;-0.4443359375;
19:25:46;47.0;1571851548;100.351;17.916469237571313;0.5046892742977834;-0.44921875;
19:25:47;48.0;1571851549;100.482;17.78763168459894;0.5010600474534912;-0.44677734375;
19:25:48;49.0;1571851550;100.526;18.04530679054369;0.5083185011420758;-0.45166015625;
19:25:49;50.0;1571851551;100.901;17.78763168459894;0.5010600474534912;-0.44677734375;
19:25:50;51.0;1571851551;101.012;9999.0;9999.0;9999.0;
19:25:51;52.0;1571851553;100.725;17.658794131626557;0.4974308206091988;-0.4443359375;
19:25:52;53.0;1571851554;100.857;18.947169661350326;0.5337230890521218;-0.46875;
19:25:53;54.0;1571851555;100.703;17.014606366764678;0.4792846863877374;-0.43212890625;
19:25:54;55.0;1571851556;100.439;17.529956578654183;0.49380159376490657;-0.44189453125;
19:25:55;56.0;1571851557;100.461;21.137408061880727;0.5954199454050909;-0.51025390625;
19:25:57;58.0;1571851558;100.329;17.529956578654183;0.49380159376490657;-0.44189453125;
19:25:58;59.0;1571851559;100.066;17.27228147270943;0.486543140076322;-0.43701171875;
19:25:59;60.0;1571851560;100.066;17.658794131626557;0.4974308206091988;-0.4443359375;
