Time;Seconds from start for linreg;Unix Time;ch1 po2;Uc;Ubl;Vc;
19:52:40;-1.0;1575143561;98.032;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:52:41;0.0;1575143562;97.776;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:52:42;1.0;1575143563;97.776;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:52:43;2.0;1575143564;97.605;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:52:44;3.0;1575143565;97.584;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:52:45;4.0;1575143566;98.16;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:52:46;5.0;1575143567;98.418;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:52:47;6.0;1575143568;97.946;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:52:48;7.0;1575143569;98.032;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:52:49;8.0;1575143570;97.968;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:52:50;9.0;1575143571;97.712;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:52:51;10.0;1575143572;97.968;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:52:52;11.0;1575143573;97.669;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:52:53;12.0;1575143574;97.499;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:52:54;13.0;1575143575;97.797;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:52:55;14.0;1575143576;97.818;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:52:56;15.0;1575143577;98.267;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:52:57;16.0;1575143578;98.203;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:52:58;17.0;1575143579;97.904;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:52:59;18.0;1575143580;98.289;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:53:00;19.0;1575143581;98.117;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:53:01;20.0;1575143582;98.396;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:53:02;21.0;1575143583;98.633;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:53:03;22.0;1575143584;98.676;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:53:04;23.0;1575143585;98.805;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:53:05;24.0;1575143586;98.568;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:53:06;25.0;1575143587;98.139;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:53:07;26.0;1575143588;97.904;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:53:08;27.0;1575143589;97.776;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:53:09;28.0;1575143590;97.776;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:53:10;29.0;1575143591;98.032;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:53:11;30.0;1575143592;98.246;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:53:12;31.0;1575143593;98.246;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:53:13;32.0;1575143594;98.482;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:53:14;33.0;1575143595;98.482;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:53:15;34.0;1575143596;98.246;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:53:16;35.0;1575143597;98.182;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:53:17;36.0;1575143598;97.882;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:53:18;37.0;1575143599;97.861;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:53:19;38.0;1575143600;98.075;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:53:20;39.0;1575143601;97.904;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:53:21;40.0;1575143602;97.776;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:53:22;41.0;1575143603;97.989;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:53:23;42.0;1575143604;97.818;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:53:24;43.0;1575143605;98.117;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:53:25;44.0;1575143606;98.246;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:53:26;45.0;1575143607;97.754;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:53:27;46.0;1575143608;97.712;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:53:28;47.0;1575143609;97.605;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:53:29;48.0;1575143610;97.712;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:53:30;49.0;1575143612;98.203;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:53:31;50.0;1575143613;98.225;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:53:32;51.0;1575143614;98.547;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:53:33;52.0;1575143615;98.482;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:53:34;53.0;1575143616;98.225;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:53:35;54.0;1575143617;98.504;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:53:36;55.0;1575143618;98.461;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:53:37;56.0;1575143619;98.461;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:53:38;57.0;1575143620;98.697;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:53:39;58.0;1575143621;98.935;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:53:40;59.0;1575143622;98.935;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:53:42;61.0;1575143623;98.892;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:53:43;62.0;1575143624;98.935;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:53:44;63.0;1575143625;98.418;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:53:45;64.0;1575143626;97.946;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:53:46;65.0;1575143627;97.968;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:53:47;66.0;1575143628;97.265;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:53:48;67.0;1575143629;97.286;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:53:49;68.0;1575143630;97.286;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:53:50;69.0;1575143631;97.054;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:53:51;70.0;1575143632;97.265;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:53:52;71.0;1575143633;97.265;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:53:53;72.0;1575143634;97.244;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:53:54;73.0;1575143635;97.499;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:53:55;74.0;1575143636;97.733;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:53:56;75.0;1575143637;97.776;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:53:57;76.0;1575143638;97.712;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:53:58;77.0;1575143639;97.478;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:53:59;78.0;1575143640;97.414;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:54:00;79.0;1575143641;97.52;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:54:01;80.0;1575143642;97.776;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:54:02;81.0;1575143643;98.01;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:54:03;82.0;1575143644;97.818;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:54:04;83.0;1575143645;97.626;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:54:05;84.0;1575143646;97.946;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:54:06;85.0;1575143647;97.712;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:54:07;86.0;1575143648;97.733;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:54:08;87.0;1575143649;97.456;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:54:09;88.0;1575143650;96.716;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:54:10;89.0;1575143651;96.884;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:54:11;90.0;1575143652;96.884;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:54:12;91.0;1575143653;96.737;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:54:13;92.0;1575143654;97.435;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:54:14;93.0;1575143655;97.605;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:54:15;94.0;1575143656;97.818;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:54:16;95.0;1575143657;98.01;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:54:17;96.0;1575143659;97.797;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:54:18;97.0;1575143660;97.754;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:54:19;98.0;1575143661;98.032;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:54:20;99.0;1575143662;98.246;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:54:21;100.0;1575143663;98.203;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:54:22;101.0;1575143664;98.353;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:54:23;102.0;1575143665;97.669;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:54:24;103.0;1575143666;97.989;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:54:25;104.0;1575143667;97.946;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:54:26;105.0;1575143668;97.456;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:54:27;106.0;1575143669;97.669;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:54:28;107.0;1575143670;97.329;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:54:29;108.0;1575143671;97.626;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:54:30;109.0;1575143672;97.669;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:54:31;110.0;1575143673;98.075;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:54:32;111.0;1575143674;97.84;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:54:33;112.0;1575143675;97.371;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:54:34;113.0;1575143676;97.626;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:54:35;114.0;1575143677;96.969;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:54:36;115.0;1575143678;97.244;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:54:37;116.0;1575143679;97.499;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:54:38;117.0;1575143680;97.478;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:54:39;118.0;1575143681;97.478;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:54:40;119.0;1575143682;97.202;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:54:41;120.0;1575143683;96.948;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:54:42;121.0;1575143684;96.99;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:54:43;122.0;1575143685;97.371;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:54:44;123.0;1575143686;97.69;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:54:45;124.0;1575143687;98.16;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:54:47;126.0;1575143688;98.096;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:54:48;127.0;1575143689;98.396;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:54:49;128.0;1575143690;98.418;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:54:50;129.0;1575143691;97.925;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:54:51;130.0;1575143692;97.733;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:54:52;131.0;1575143693;97.265;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:54:53;132.0;1575143694;96.674;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:54:54;133.0;1575143695;96.884;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:54:55;134.0;1575143696;96.358;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:54:56;135.0;1575143697;96.611;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:54:57;136.0;1575143698;97.18;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:54:58;137.0;1575143699;96.737;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:54:59;138.0;1575143700;97.286;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:55:00;139.0;1575143701;97.265;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:55:01;140.0;1575143702;97.011;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:55:02;141.0;1575143703;97.223;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:55:03;142.0;1575143704;97.244;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:55:04;143.0;1575143705;97.265;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:55:05;144.0;1575143706;97.223;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:55:06;145.0;1575143707;97.754;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:55:07;146.0;1575143708;97.712;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:55:08;147.0;1575143709;97.754;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:55:09;148.0;1575143710;98.053;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:55:10;149.0;1575143711;97.861;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:55:11;150.0;1575143712;98.117;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:55:12;151.0;1575143713;98.332;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:55:13;152.0;1575143714;98.032;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:55:14;153.0;1575143715;97.733;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:55:15;154.0;1575143716;97.712;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:55:16;155.0;1575143717;97.435;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:55:17;156.0;1575143718;97.456;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:55:18;157.0;1575143719;97.435;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:55:19;158.0;1575143720;97.435;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:55:20;159.0;1575143721;97.456;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:55:21;160.0;1575143722;97.669;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:55:22;161.0;1575143723;97.669;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:55:23;162.0;1575143724;97.159;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:55:24;163.0;1575143725;96.906;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:55:25;164.0;1575143726;96.442;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:55:26;165.0;1575143727;96.526;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:55:27;166.0;1575143728;96.568;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:55:28;167.0;1575143729;96.863;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:55:29;168.0;1575143730;97.138;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:55:30;169.0;1575143731;97.265;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:55:31;170.0;1575143732;97.478;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:55:32;171.0;1575143733;97.393;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:55:33;172.0;1575143734;97.456;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:55:34;173.0;1575143735;97.478;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:55:35;174.0;1575143736;97.69;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:55:36;175.0;1575143737;97.223;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:55:37;176.0;1575143738;97.138;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:55:38;177.0;1575143739;96.99;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:55:39;178.0;1575143740;97.054;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:55:40;179.0;1575143741;97.393;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:55:41;180.0;1575143742;97.478;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:55:42;181.0;1575143743;97.223;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:55:43;182.0;1575143744;96.716;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:55:44;183.0;1575143745;96.653;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:55:45;184.0;1575143746;96.611;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:55:46;185.0;1575143748;96.632;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:55:47;186.0;1575143749;96.863;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:55:48;187.0;1575143749;96.611;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:55:49;188.0;1575143751;96.589;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:55:51;190.0;1575143752;96.526;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:55:52;191.0;1575143753;96.758;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:55:53;192.0;1575143754;97.478;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:55:54;193.0;1575143755;97.435;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:55:55;194.0;1575143756;97.882;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:55:56;195.0;1575143757;97.669;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:55:57;196.0;1575143758;96.948;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:55:58;197.0;1575143759;97.202;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:55:59;198.0;1575143760;96.969;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:56:00;199.0;1575143761;97.18;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:56:01;200.0;1575143762;97.946;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:56:02;201.0;1575143763;97.733;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:56:03;202.0;1575143764;97.776;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:56:04;203.0;1575143765;97.797;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:56:05;204.0;1575143766;97.499;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:56:06;205.0;1575143767;97.541;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:56:07;206.0;1575143768;97.541;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:56:08;207.0;1575143769;97.308;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:56:09;208.0;1575143770;97.075;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:56:10;209.0;1575143771;97.075;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:56:11;210.0;1575143772;97.075;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:56:12;211.0;1575143773;97.286;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:56:13;212.0;1575143774;97.563;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:56:14;213.0;1575143775;97.733;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:56:15;214.0;1575143776;97.776;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:56:16;215.0;1575143777;97.52;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:56:17;216.0;1575143778;97.541;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:56:18;217.0;1575143779;97.308;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:56:19;218.0;1575143780;97.265;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:56:20;219.0;1575143781;97.054;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:56:21;220.0;1575143782;96.568;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:56:22;221.0;1575143783;96.842;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:56:23;222.0;1575143784;96.611;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:56:24;223.0;1575143785;96.842;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:56:25;224.0;1575143786;97.541;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:56:26;225.0;1575143787;97.286;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:56:27;226.0;1575143788;97.69;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:56:28;227.0;1575143789;97.968;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:56:29;228.0;1575143790;97.499;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:56:30;229.0;1575143791;97.69;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:56:31;230.0;1575143793;97.52;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:56:32;231.0;1575143794;96.99;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:56:33;232.0;1575143795;97.244;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:56:34;233.0;1575143796;97.244;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:56:35;234.0;1575143797;97.202;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:56:36;235.0;1575143798;97.223;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:56:37;236.0;1575143799;96.969;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:56:38;237.0;1575143800;97.011;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:56:39;238.0;1575143801;97.563;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:56:40;239.0;1575143802;98.075;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:56:41;240.0;1575143803;98.289;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:56:42;241.0;1575143804;98.032;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:56:43;242.0;1575143805;97.329;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:56:44;243.0;1575143806;97.117;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:56:45;244.0;1575143807;97.138;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:56:46;245.0;1575143808;97.075;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:56:48;247.0;1575143809;97.244;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:56:49;248.0;1575143811;97.011;-2.303365002352119;-0.06398236117644775;-0.06591796875;
19:56:50;249.0;1575143812;97.117;-2.303365002352119;-0.06398236117644775;-0.06591796875;
