AQUARESP 3 - Swim version  - Data file 
--------------------------------------------------------------------------------------------------------------------------------
Experiment start, UNIX time: 1576507208
Flush time ,s: 600
Wait time, s: 30
Measurement time, s: 870
Mass of fish, kg: 0.47600000000000003
Fish length - width - heigth, cm: 34.5;4.4;7.2;
Volume respirometer, L: 32
Real volume (vresp - vfish) (neutrally bouyant), L: 31.524
Salinity: 2
Temperature: 10

 Timestamp is beginning of measurement period 
-.-.-.-.-.-.-.-.------------------------------------------------------
Clock TIME;TIME HOURS;TIME UNIX;MO2 mg/h/kg;MO2 mg/h;SLOPE;Intercept;R^2;P;Std Err; Measurement duration seconds;avg po2;median po2; minimum po2; max po2;delta po2;oxygen solubility;ratio vreal fish;total experiment duration hours;minutes;seconds;days;Animal mass;Average swimspeed not corrrected for solidblocking cm/s;Average swimspeed cm/s;Average swimspeed BL/s;Average voltage;Vh2o L/kg/h;
2019-12-16 14:50:38;0.41694444444444445;1576508708;147.9233820318807;70.41152984717522;-0.005532204357888461;97.27453691707443;0.9585779891327157;0.0;0.006980814958937291;871;94.87037206572771;94.875;92.044;97.782;5.7379999999999995;11.215063744947914;66.22689075630252;0.41694444444444445;25.016666666666666;1501;0.017372685185185185;0.47600000000000003;70.41152984717522;15.551309383952553;17.13907568022073;0.4967848023252386;-0.4345703125;13.189704971451118;
2019-12-16 15:15:38;0.8336111111111111;1576510208;153.6143495321179;73.12043037728813;-0.005745041535979945;97.8259188775096;0.9547158323633732;0.0;0.007307608437849405;871;95.32878588235293;95.329;92.203;98.144;5.9410000000000025;11.215063744947914;66.22689075630252;0.8336111111111111;50.016666666666666;3001;0.0347337962962963;0.47600000000000003;73.12043037728813;15.551309383952553;17.13907568022073;0.4967848023252386;-0.4345703125;13.697144574975514;
2019-12-16 15:40:38;1.2502777777777778;1576511708;158.45197370635003;75.42313948422262;-0.005925964424375951;97.86469672842237;0.9611355579640863;0.0;0.006777835700283667;871;95.28785259433963;95.205;92.084;98.251;6.167000000000002;11.215063744947914;66.22689075630252;1.2502777777777778;75.01666666666667;4501;0.05209490740740741;0.47600000000000003;75.42313948422262;15.551309383952553;17.13907568022073;0.4967848023252386;-0.4345703125;14.128495148119725;
2019-12-16 16:05:39;1.6669444444444443;1576513208;152.05338189851042;72.37740978369096;-0.005686662719686353;97.96722846775168;0.9544148282122815;0.0;0.00731892029913874;870;95.49500351699882;95.474;92.383;98.337;5.954000000000008;11.215063744947914;66.22689075630252;1.6669444444444443;100.01666666666667;6001;0.06945601851851851;0.47600000000000003;72.37740978369096;15.551309383952553;17.13907568022073;0.4967848023252386;-0.4345703125;13.557959665365827;
2019-12-16 16:30:38;2.0833333333333335;1576514708;150.98768942357069;71.87014016561965;-0.005646806758627;98.1663310886236;0.9555245756749043;0.0;0.007233535001488526;870;95.71249530516432;95.8365;92.763;98.508;5.74499999999999;11.215063744947914;66.22689075630252;2.0833333333333335;125.0;7500;0.08680555555555555;0.47600000000000003;71.87014016561965;15.551309383952553;17.13907568022073;0.4967848023252386;-0.4345703125;13.462936355719476;
2019-12-16 16:55:39;2.500277777777778;1576516208;153.0846838012231;72.8683094893822;-0.005725232503598244;98.31083548176747;0.9515459919560582;0.0;0.007567974708380868;870;95.82696226415094;95.93;92.803;98.551;5.748000000000005;11.215063744947914;66.22689075630252;2.500277777777778;150.01666666666668;9001;0.10417824074074074;0.47600000000000003;72.8683094893822;15.551309383952553;17.13907568022073;0.4967848023252386;-0.4345703125;13.649916512528398;
2019-12-16 17:20:39;2.9169444444444443;1576517708;180.0099911181541;85.68475577224136;-0.006732215310711919;98.48084119249863;0.9586526757384212;0.0;0.006982738510134719;869;95.55517882352942;95.764;92.064;98.551;6.487000000000009;11.215063744947914;66.22689075630252;2.9169444444444443;175.01666666666668;10501;0.12153935185185186;0.47600000000000003;85.68475577224136;15.551309383952553;17.13907568022073;0.4967848023252386;-0.4345703125;16.050732765495315;
2019-12-16 17:45:39;3.3336111111111113;1576519208;145.4480952590897;69.23329334332671;-0.005439630810127726;98.01591475274324;0.951513431784707;0.0;0.007548244223147735;870;95.65095076201641;95.702;92.823;98.315;5.492000000000004;11.215063744947914;66.22689075630252;3.3336111111111113;200.01666666666668;12001;0.13890046296296296;0.47600000000000003;69.23329334332671;15.551309383952553;17.13907568022073;0.4967848023252386;-0.4345703125;12.968994075010068;
2019-12-16 18:10:39;3.750277777777778;1576520708;144.36392207746198;68.71722690887191;-0.0053990836868959575;98.36381407061444;0.9499930288328068;0.0;0.007683756089010837;870;96.02044640753827;96.118;93.165;98.701;5.535999999999987;11.215063744947914;66.22689075630252;3.750277777777778;225.01666666666668;13501;0.15626157407407407;0.47600000000000003;68.71722690887191;15.551309383952553;17.13907568022073;0.4967848023252386;-0.4345703125;12.87232291858297;
2019-12-16 18:35:39;4.166944444444445;1576522208;143.7249929339789;68.41309663657397;-0.0053751882990038845;98.35864642905871;0.9433788046445643;0.0;0.008166494459046051;870;96.02360399529965;96.097;92.964;98.551;5.587000000000003;11.215063744947914;66.22689075630252;4.166944444444445;250.01666666666668;15001;0.17362268518518517;0.47600000000000003;68.41309663657397;15.551309383952553;17.13907568022073;0.4967848023252386;-0.4345703125;12.815352297816691;
2019-12-16 19:00:39;4.583611111111111;1576523708;152.83369203053434;72.74883740653435;-0.005715845632175177;98.42362947708747;0.9537813587091807;0.0;0.0073826224832196155;870;95.94651647058824;95.951;93.044;98.959;5.915000000000006;11.215063744947914;66.22689075630252;4.583611111111111;275.01666666666665;16501;0.1909837962962963;0.47600000000000003;72.74883740653435;15.551309383952553;17.13907568022073;0.4967848023252386;-0.4345703125;13.627536633430356;
