AQUARESP 3 - Swim version  - Data file 
--------------------------------------------------------------------------------------------------------------------------------
Experiment start, UNIX time: 1571920729
Flush time ,s: 540
Wait time, s: 60
Measurement time, s: 600
Mass of fish, kg: 0.444
Fish length - width - heigth, cm: 35.5;4.5;6.8;
Volume respirometer, L: 32
Real volume (vresp - vfish) (neutrally bouyant), L: 31.556
Salinity: 32
Temperature: 12

 Timestamp is beginning of measurement period 
-.-.-.-.-.-.-.-.------------------------------------------------------
Clock TIME;TIME HOURS;TIME UNIX;MO2 mg/h/kg;MO2 mg/h;SLOPE;Intercept;R^2;P;Std Err; Measurement duration seconds;avg po2;median po2; minimum po2; max po2;delta po2;oxygen solubility;ratio vreal fish;total experiment duration hours;minutes;seconds;days;Animal mass;Average swimspeed not corrrected for solidblocking cm/s;Average swimspeed cm/s;Average swimspeed BL/s;Average voltage;Vh2o L/kg/h;
2019-10-24 19:08:51;4.667222222222223;1571937531;212.73583180357818;94.45470932078871;-0.009364682315231337;97.18030092075223;0.979280567711788;0.0;0.005946208286235608;600;94.37395408163266;94.368;91.19;97.223;6.033000000000001;8.878633284006254;71.07207207207207;4.667222222222223;280.03333333333336;16802;0.19446759259259258;0.444;94.45470932078871;8.305230669117332;9.155515635449698;0.25790184888590695;-0.283203125;23.96042555184649;
2019-10-24 19:28:51;5.000555555555556;1571938731;170.80499869492536;75.83741942054687;-0.007518876989694667;98.10332460504979;0.9693745335948339;0.0;0.0072230780063725734;600;95.85298471986418;95.982;93.248;98.375;5.126999999999995;8.878633284006254;71.07207207207207;5.000555555555556;300.03333333333336;18002;0.20835648148148148;0.444;75.83741942054687;8.305230669117332;9.155515635449698;0.25790184888590695;-0.283203125;19.237758023254454;
2019-10-24 19:48:51;5.333888888888889;1571939931;25.47135223193347;11.309280390978461;-0.0011212550315061853;99.88270802185205;0.42318586783261924;2.53020790203979e-94;0.03140074941038803;600;99.54670017035775;99.542;98.74;100.395;1.6550000000000011;8.878633284006254;71.07207207207207;5.333888888888889;320.03333333333336;19202;0.22224537037037037;0.444;11.309280390978461;8.305230669117332;9.155515635449698;0.25790184888590695;-0.283203125;2.868837062773718;
2019-10-24 20:08:51;5.667222222222223;1571941131;21.03715526715821;9.340496938618244;-0.0009260606181051377;103.0062562865718;0.30590184013314636;5.148136980335232e-57;0.03447498000503194;600;102.72903071672354;102.732;101.879;103.547;1.6679999999999922;8.878633284006254;71.07207207207207;5.667222222222223;340.03333333333336;20402;0.23613425925925927;0.444;9.340496938618244;8.305230669117332;9.155515635449698;0.25790184888590695;-0.283203125;2.3694136917507347;
2019-10-24 20:28:51;6.0008333333333335;1571942331;29.101274006910234;12.920965659068145;-0.0012810450582431212;104.79699632387222;0.41642282054716295;6.31580006695107e-92;0.03155733661047492;601;104.41257823129253;104.416;103.684;105.479;1.7950000000000017;8.878633284006254;71.07207207207207;6.0008333333333335;360.05;21603;0.2500347222222222;0.444;12.920965659068145;8.305230669117332;9.155515635449698;0.25790184888590695;-0.283203125;3.2776749614529677;
2019-10-24 20:48:51;6.3341666666666665;1571943531;25.420993518390414;11.286921122165344;-0.0011190382288635075;105.65699087092315;0.34695752555679704;9.87791186745275e-69;0.03338273435437471;601;105.32185034013605;105.34;104.439;106.249;1.8100000000000023;8.878633284006254;71.07207207207207;6.3341666666666665;380.05;22803;0.2639236111111111;0.444;11.286921122165344;8.305230669117332;9.155515635449698;0.25790184888590695;-0.283203125;2.8631651635148794;
2019-10-24 21:08:52;6.6675;1571944731;18.234728336272767;8.096219381305108;-0.00080269711278074;106.123748796324;0.21391872000904855;1.8531370846150215e-35;0.036782874111023274;599;105.88333619210978;105.875;105.038;106.695;1.6569999999999965;8.878633284006254;71.07207207207207;6.6675;400.05;24003;0.2778125;0.444;8.096219381305108;8.305230669117332;9.155515635449698;0.25790184888590695;-0.283203125;2.0537764938574887;
2019-10-24 21:28:51;7.000555555555556;1571945931;20.834439596049403;9.250491180645936;-0.000917137025665827;106.44092743061094;0.2612302125360677;4.033738429323413e-46;0.035506327548952964;600;106.16598129251702;106.179;105.316;107.097;1.7809999999999917;8.878633284006254;71.07207207207207;7.000555555555556;420.03333333333336;25202;0.2916898148148148;0.444;9.250491180645936;8.305230669117332;9.155515635449698;0.25790184888590695;-0.283203125;2.3465818363711493;
2019-10-24 21:48:52;7.3341666666666665;1571947132;24.476856310532213;10.867724201876303;-0.0010774770826352355;106.65102605531114;0.3391921500197539;6.94662498993825e-66;0.033724811470843975;600;106.32705660377358;106.319;105.479;107.215;1.7360000000000042;8.878633284006254;71.07207207207207;7.3341666666666665;440.05;26403;0.30559027777777775;0.444;10.867724201876303;8.305230669117332;9.155515635449698;0.25790184888590695;-0.283203125;2.7568270394300667;
2019-10-24 22:08:52;7.6675;1571948331;20.191056375393355;8.96482903067465;-0.000888815142054056;106.66971036014789;0.2665476765259315;4.705612791457825e-47;0.03549968112421688;600;106.40292123287672;106.39;105.618;107.262;1.6440000000000055;8.878633284006254;71.07207207207207;7.6675;460.05;27603;0.31947916666666665;0.444;8.96482903067465;8.305230669117332;9.155515635449698;0.25790184888590695;-0.283203125;2.2741176180533342;
2019-10-24 22:28:52;8.000833333333333;1571949531;22.30995976329683;9.905622134903792;-0.0009820897771550417;106.76963773144094;0.3272627046528047;1.68783449305941e-62;0.03402786383169976;600;106.47588507718697;106.484;105.595;107.476;1.8810000000000002;8.878633284006254;71.07207207207207;8.000833333333333;480.05;28803;0.33336805555555554;0.444;9.905622134903792;8.305230669117332;9.155515635449698;0.25790184888590695;-0.283203125;2.5127695952355;
2019-10-24 22:48:52;8.334166666666667;1571950731;24.75405143925333;10.990798839028479;-0.0010896792786536274;106.81380781934743;0.35457467296095035;2.5751394839084144e-70;0.03335869134121364;600;106.48713058419244;106.484;105.688;107.357;1.668999999999997;8.878633284006254;71.07207207207207;8.334166666666667;500.05;30003;0.34725694444444444;0.444;10.990798839028479;8.305230669117332;9.155515635449698;0.25790184888590695;-0.283203125;2.7880475122049084;
2019-10-24 23:08:52;8.6675;1571951932;21.972943190698704;9.755986776670225;-0.0009672542268361675;106.81517075683571;0.301949774918567;6.917803299669308e-56;0.03460262596945317;600;106.52609401709401;106.507;105.502;107.405;1.9030000000000058;8.878633284006254;71.07207207207207;8.6675;520.05;31203;0.36114583333333333;0.444;9.755986776670225;8.422102906453386;9.284353188422077;0.26153107573019935;-0.28564453125;2.474811436381792;
2019-10-24 23:28:52;9.000833333333333;1571953132;21.484095072951117;9.538938212390295;-0.0009457350155011827;106.81704317674712;0.27195228242844804;1.70324215215138e-48;0.035308030965153225;600;106.5339795221843;106.531;105.572;107.547;1.9749999999999943;8.878633284006254;71.07207207207207;9.000833333333333;540.05;32403;0.3750347222222222;0.444;9.538938212390295;8.305230669117332;9.155515635449698;0.25790184888590695;-0.283203125;2.4197524985801615;
2019-10-24 23:48:52;9.334166666666667;1571954332;21.88665498958048;9.717674815373734;-0.0009634557995370416;106.84014568672247;0.2753069497426709;6.877498478916109e-49;0.03537836566209809;600;106.55334595524957;106.554;105.642;107.357;1.7150000000000034;8.878633284006254;71.07207207207207;9.334166666666667;560.05;33603;0.3889236111111111;0.444;9.717674815373734;8.305230669117332;9.155515635449698;0.25790184888590695;-0.283203125;2.4650928008262882;
2019-10-25 00:08:52;9.6675;1571955532;26.003933390722597;11.545746425480834;-0.0011446993817919564;106.87179866335967;0.34701151603660396;9.518185384372174e-69;0.03338135436213102;600;106.52967176870749;106.531;105.363;107.523;2.1599999999999966;8.878633284006254;71.07207207207207;9.6675;580.05;34803;0.4028125;0.444;11.545746425480834;8.305230669117332;9.155515635449698;0.25790184888590695;-0.283203125;2.9288216506886737;
2019-10-25 00:28:52;10.001111111111111;1571956732;25.82694994408403;11.46716577517331;-0.0011369085280426212;106.79760210155536;0.3234834943953494;1.8834715858315226e-61;0.03412330848208594;600;106.45784391080618;106.46;105.502;107.334;1.8320000000000078;8.878633284006254;71.07207207207207;10.001111111111111;600.0666666666667;36004;0.41671296296296295;0.444;11.46716577517331;8.305230669117332;9.155515635449698;0.25790184888590695;-0.283203125;2.9088880143983475;
2019-10-25 00:48:52;10.334444444444445;1571957932;22.31550638385922;9.908084834433494;-0.0009823339407218914;106.79397192381063;0.29883970219357714;2.8793924004948575e-55;0.03462029190568605;601;106.49932027257239;106.507;105.618;107.405;1.7870000000000061;8.878633284006254;71.07207207207207;10.334444444444445;620.0666666666667;37204;0.43060185185185185;0.444;9.908084834433494;8.305230669117332;9.155515635449698;0.25790184888590695;-0.283203125;2.5133943108178385;
2019-10-25 01:08:52;10.6675;1571959132;25.328913188282687;11.246037455597513;-0.0011149848306577146;106.75585581334151;0.31336765162166;3.3643209976310437e-59;0.03423050623288567;600;106.42249999999999;106.437;105.432;107.215;1.7830000000000013;8.878633284006254;71.07207207207207;10.6675;640.05;38403;0.44447916666666665;0.444;11.246037455597513;8.305230669117332;9.155515635449698;0.25790184888590695;-0.283203125;2.852794160775798;
2019-10-25 01:28:52;11.001111111111111;1571960332;26.69117008000696;11.85087951552309;-0.001174951705605754;106.7349647946514;0.36789756833422893;6.199680747529423e-75;0.03289934919584097;601;106.38392491467576;106.413;105.525;107.168;1.6430000000000007;8.878633284006254;71.07207207207207;11.001111111111111;660.0666666666667;39604;0.45837962962962964;0.444;11.85087951552309;8.305230669117332;9.155515635449698;0.25790184888590695;-0.283203125;3.0062250828725814;
2019-10-25 01:48:53;11.334444444444445;1571961532;19.9790843250655;8.870713440329082;-0.0008794840815824874;106.57318716062274;0.23739814016342042;1.5533997644336162e-40;0.03616718042210901;600;106.310252991453;106.319;105.525;107.12;1.5949999999999989;8.878633284006254;71.07207207207207;11.334444444444445;680.0666666666667;40804;0.47226851851851853;0.444;8.870713440329082;8.305230669117332;9.155515635449698;0.25790184888590695;-0.283203125;2.250243217168944;
2019-10-25 02:08:53;11.667777777777777;1571962732;20.671907611543542;9.178326979525332;-0.0009099823287440278;106.5515316683671;0.26019752085676895;1.1892213815800483e-45;0.03562243591069221;600;106.28005982905984;106.273;105.316;107.286;1.9699999999999989;8.878633284006254;71.07207207207207;11.667777777777777;700.0666666666667;42004;0.4861574074074074;0.444;9.178326979525332;8.305230669117332;9.155515635449698;0.25790184888590695;-0.283203125;2.3282758675010706;
2019-10-25 02:28:53;12.001111111111111;1571963932;24.686402938051934;10.96076290449506;-0.0010867013754133424;106.61366859950711;0.29510507234160754;6.064774196778155e-54;0.034831656315541186;600;106.2878576329331;106.296;105.2;107.405;2.2049999999999983;8.878633284006254;71.07207207207207;12.001111111111111;720.0666666666667;43204;0.5000462962962963;0.444;10.96076290449506;8.305230669117332;9.155515635449698;0.25790184888590695;-0.283203125;2.780428265071089;
2019-10-25 02:48:53;12.334444444444445;1571965132;25.197041629132983;11.187486483335045;-0.001109179813010328;106.48201025429805;0.3906515987198602;9.928192044624133e-82;0.03244094944401685;600;106.15027194492254;106.155;105.2;106.86;1.6599999999999966;8.878633284006254;71.07207207207207;12.334444444444445;740.0666666666667;44404;0.5139351851851852;0.444;11.187486483335045;8.305230669117332;9.155515635449698;0.25790184888590695;-0.283203125;2.8379414740016684;
2019-10-25 03:08:53;12.667777777777777;1571966333;27.25105742715053;12.099469497654836;-0.0011995980808490098;106.4931850461847;0.3782439425829013;2.843782562612374e-78;0.03262898685599135;600;106.13378668941981;106.155;105.293;107.12;1.8269999999999982;8.878633284006254;71.07207207207207;12.667777777777777;760.0666666666667;45604;0.5278240740740741;0.444;12.099469497654836;8.305230669117332;9.155515635449698;0.25790184888590695;-0.283203125;3.0692851653463262;
2019-10-25 03:28:53;13.001111111111111;1571967533;26.95089728524378;11.966198394648238;-0.0011863849594447753;106.41362398006555;0.3594683838638635;1.544429511093421e-72;0.03306141807938716;600;106.05832993197278;106.038;105.085;107.12;2.035000000000011;8.878633284006254;71.07207207207207;13.001111111111111;780.0666666666667;46804;0.541712962962963;0.444;11.966198394648238;8.305230669117332;9.155515635449698;0.25790184888590695;-0.283203125;3.0354781443437298;
2019-10-25 03:48:53;13.334722222222222;1571968733;28.423308660894772;12.619949045437279;-0.001251200861182643;106.3914626946746;0.4107840840681596;3.109479535685633e-89;0.03181820989594706;601;106.01508047945205;106.015;104.992;107.097;2.1049999999999898;8.878633284006254;71.07207207207207;13.334722222222222;800.0833333333334;48005;0.5556134259259259;0.444;12.619949045437279;8.305230669117332;9.155515635449698;0.25790184888590695;-0.283203125;3.2013157601740128;
2019-10-25 04:08:53;13.668055555555556;1571969933;33.55487299931347;14.89836361169518;-0.0014770935535516072;106.34093063369413;0.4870400334781706;3.7698512265834646e-122;0.029561242597721513;601;105.89886587436332;105.898;104.9;106.884;1.9839999999999947;8.878633284006254;71.07207207207207;13.668055555555556;820.0833333333334;49205;0.5695023148148148;0.444;14.89836361169518;8.305230669117332;9.155515635449698;0.25790184888590695;-0.283203125;3.7792835818276638;
2019-10-25 04:28:53;14.001388888888888;1571971133;29.185236779883283;12.958245130268178;-0.0012847411196378205;106.18137965209318;0.4446588479990332;5.174330102020342e-103;0.030784430265303416;601;105.79766156462586;105.805;104.669;106.837;2.1680000000000064;8.878633284006254;71.07207207207207;14.001388888888888;840.0833333333334;50405;0.5833912037037037;0.444;12.958245130268178;8.305230669117332;9.155515635449698;0.25790184888590695;-0.283203125;3.2871316841587355;
2019-10-25 04:48:54;14.334444444444445;1571972333;29.41813737090223;13.06165299268059;-0.0012949934594878177;106.12191432311872;0.3992521194169433;1.1039351395597387e-84;0.0322111953575316;599;105.73571428571428;105.735;104.623;106.79;2.1670000000000016;8.878633284006254;71.07207207207207;14.334444444444445;860.0666666666667;51604;0.5972685185185185;0.444;13.06165299268059;8.305230669117332;9.155515635449698;0.25790184888590695;-0.283203125;3.3133632654808842;
2019-10-25 05:08:54;14.668055555555556;1571973533;32.15819658069188;14.278239281827194;-0.0014156115227781424;106.03560997375637;0.5067481106129057;2.0752585218804366e-131;0.0290621644003924;600;105.61174061433447;105.642;104.669;106.46;1.7909999999999968;8.878633284006254;71.07207207207207;14.668055555555556;880.0833333333334;52805;0.6111689814814815;0.444;14.278239281827194;8.305230669117332;9.155515635449698;0.25790184888590695;-0.283203125;3.621975990225978;
2019-10-25 05:28:54;15.001388888888888;1571974734;30.946057301819852;13.740049442008015;-0.0013622528611356086;105.91313125751404;0.4376876636593454;3.585301955983308e-100;0.03097704578827741;600;105.50468707482992;105.502;104.692;106.46;1.7680000000000007;8.878633284006254;71.07207207207207;15.001388888888888;900.0833333333334;54005;0.6250578703703704;0.444;13.740049442008015;8.305230669117332;9.155515635449698;0.25790184888590695;-0.283203125;3.4854528069725887;
2019-10-25 05:48:54;15.334722222222222;1571975934;27.801988744247474;12.34408300244588;-0.0012238502095025811;105.73964366928831;0.3870001779014697;8.948253664173292e-81;0.03248195108778214;600;105.37295883361921;105.363;104.347;106.226;1.8790000000000049;8.878633284006254;71.07207207207207;15.334722222222222;920.0833333333334;55205;0.6389467592592593;0.444;12.34408300244588;8.305230669117332;9.155515635449698;0.25790184888590695;-0.283203125;3.131336530626766;
2019-10-25 06:08:54;15.668333333333333;1571977134;32.801150091567045;14.563710640655769;-0.0014439144904623445;105.74073684319367;0.4909734954215713;1.9251969669829217e-123;0.02952322352010121;600;105.30890784982935;105.316;104.416;106.226;1.8100000000000023;8.878633284006254;71.07207207207207;15.668333333333333;940.1;56406;0.6528472222222222;0.444;14.563710640655769;8.305230669117332;9.155515635449698;0.25790184888590695;-0.283203125;3.6943918103537636;
2019-10-25 06:28:54;16.00138888888889;1571978334;37.97754620970246;16.862030517107893;-0.0016717806885219776;105.77720649884321;0.5261796645722916;5.934601771007357e-142;0.0284839637480613;600;105.27550682593856;105.293;104.049;106.179;2.1299999999999955;8.878633284006254;71.07207207207207;16.00138888888889;960.0833333333334;57605;0.666724537037037;0.444;16.862030517107893;8.305230669117332;9.155515635449698;0.25790184888590695;-0.283203125;4.2774090329999614;
2019-10-25 06:48:54;16.334722222222222;1571979534;37.75408047590576;16.762811731302158;-0.0016619436733487257;105.62492936619078;0.48749545511022596;9.444172150144521e-122;0.029623913912516495;600;105.12729351535836;105.131;104.003;106.085;2.0819999999999936;8.878633284006254;71.07207207207207;16.334722222222222;980.0833333333334;58805;0.6806134259259259;0.444;16.762811731302158;8.305230669117332;9.155515635449698;0.25790184888590695;-0.283203125;4.252240099150734;
2019-10-25 07:08:54;16.668055555555554;1571980734;32.805730409492405;14.565744301814627;-0.0014441161171554603;105.51276769236095;0.49857474326567386;6.357891654157793e-126;0.02945365419120516;600;105.08165172413793;105.085;103.912;105.898;1.98599999999999;8.878633284006254;71.07207207207207;16.668055555555554;1000.0833333333334;60005;0.6945023148148148;0.444;14.565744301814627;8.305230669117332;9.155515635449698;0.25790184888590695;-0.283203125;3.6949076913208954;
2019-10-25 07:28:54;17.001666666666665;1571981934;31.742168165757796;14.093522665596462;-0.0013972978522181017;105.34231679274987;0.45055483452763156;2.7108975177609247e-105;0.03064673726648518;601;104.9224275979557;104.9;104.118;105.828;1.710000000000008;8.878633284006254;71.07207207207207;17.001666666666665;1020.1;61206;0.7084027777777778;0.444;14.093522665596462;8.305230669117332;9.155515635449698;0.25790184888590695;-0.283203125;3.575118731723872;
2019-10-25 07:48:54;17.335;1571983134;35.40526565488368;15.719937950768353;-0.0015585482818451077;105.24908360372837;0.5080281172079033;4.447931985310316e-132;0.029024431217867363;601;104.78064675767918;104.761;103.411;105.595;2.1839999999999975;8.878633284006254;71.07207207207207;17.335;1040.1;62406;0.7222916666666667;0.444;15.719937950768353;8.305230669117332;9.155515635449698;0.25790184888590695;-0.283203125;3.9876932093435857;
2019-10-25 08:08:55;17.668333333333333;1571984334;35.043259307529155;15.559207132542944;-0.0015426126756506494;105.22130322512274;0.4818240736515562;3.030068020302146e-119;0.02976190206070244;600;104.75960477001703;104.738;103.547;106.085;2.5379999999999967;8.878633284006254;71.07207207207207;17.668333333333333;1060.1;63606;0.7361805555555555;0.444;15.559207132542944;8.305230669117332;9.155515635449698;0.25790184888590695;-0.283203125;3.9469204534728557;
2019-10-25 08:28:55;18.001666666666665;1571985534;37.06988990114558;16.459031116108637;-0.0016318254402265288;105.06735524122753;0.559849892514874;1.9933317191275585e-162;0.027453263756777414;600;104.57785494880547;104.6;103.433;105.525;2.0919999999999987;8.878633284006254;71.07207207207207;18.001666666666665;1080.1;64806;0.7500694444444445;0.444;16.459031116108637;8.305230669117332;9.155515635449698;0.25790184888590695;-0.283203125;4.175179750685541;
2019-10-25 08:48:55;18.335;1571986735;34.12165998002633;15.150017031131691;-0.001502043652318635;104.99908560558158;0.4997905094178944;2.8787998998036835e-128;0.029216430536258938;600;104.54930272108844;104.554;103.547;105.479;1.9320000000000022;8.878633284006254;71.07207207207207;18.335;1100.1;66006;0.7639583333333333;0.444;15.150017031131691;8.305230669117332;9.155515635449698;0.25790184888590695;-0.283203125;3.8431207696675824;
2019-10-25 09:08:55;18.668333333333333;1571987935;37.545264426243605;16.67009740525216;-0.0016527515407830505;104.90871981439751;0.5391715657648637;5.445498939555279e-149;0.028138966459230606;600;104.41397260273973;104.416;103.433;105.549;2.1159999999999997;8.878633284006254;71.07207207207207;18.668333333333333;1120.1;67206;0.7778472222222222;0.444;16.67009740525216;8.305230669117332;9.155515635449698;0.25790184888590695;-0.283203125;4.228721158455401;
2019-10-25 09:28:55;19.001666666666665;1571989134;41.9648949698308;18.632413366604876;-0.001847304736831386;104.81700575670301;0.619112672908217;6.67243657279271e-207;0.025560184487444876;600;104.26344273504274;104.278;103.116;105.386;2.269999999999996;8.878633284006254;71.07207207207207;19.001666666666665;1140.1;68406;0.7917361111111111;0.444;18.632413366604876;8.305230669117332;9.155515635449698;0.25790184888590695;-0.283203125;4.726503914225774;
2019-10-25 09:48:55;19.335;1571990334;42.09329957124505;18.689425009632803;-0.0018529571381681227;104.79550408613862;0.625566490878438;1.2457261474477026e-212;0.025342711326161806;600;104.23944273504273;104.255;103.093;105.27;2.1769999999999925;8.878633284006254;71.07207207207207;19.335;1160.1;69606;0.805625;0.444;18.689425009632803;8.422102906453386;9.284353188422077;0.26153107573019935;-0.28564453125;4.7409661177324285;
2019-10-25 10:08:55;19.668333333333333;1571991535;154.74813260430923;68.7081708763133;-0.0068120498950674365;103.09421475036002;0.4878505616617227;6.362060811188704e-122;0.029613649155966353;600;101.05149488054609;100.307;99.325;105.015;5.689999999999998;8.878633284006254;71.07207207207207;19.668333333333333;1180.1;70806;0.8195138888888889;0.444;68.7081708763133;8.305230669117332;9.155515635449698;0.25790184888590695;-0.283203125;17.42927403962822;
2019-10-25 10:28:55;20.001666666666665;1571992735;-2.751493284824945;-1.2216630184622757;0.00012112139401447345;100.67572540308029;0.005772586208961261;0.0732175271701659;0.041260685909191866;600;100.71202730375427;100.714;99.891;101.522;1.6310000000000002;8.878633284006254;71.07207207207207;20.001666666666665;1200.1;72006;0.8334027777777778;0.444;-1.2216630184622757;8.305230669117332;9.155515635449698;0.25790184888590695;-0.283203125;-0.30990054401519385;
