AQUARESP 3 - Swim version  - Data file 
--------------------------------------------------------------------------------------------------------------------------------
Experiment start, UNIX time: 1577713009
Flush time ,s: 600
Wait time, s: 30
Measurement time, s: 870
Mass of fish, kg: 0.782
Fish length - width - heigth, cm: 35.1;4.1;7.2;
Volume respirometer, L: 32
Real volume (vresp - vfish) (neutrally bouyant), L: 31.218
Salinity: 1.5
Temperature: 15

 Timestamp is beginning of measurement period 
-.-.-.-.-.-.-.-.------------------------------------------------------
Clock TIME;TIME HOURS;TIME UNIX;MO2 mg/h/kg;MO2 mg/h;SLOPE;Intercept;R^2;P;Std Err; Measurement duration seconds;avg po2;median po2; minimum po2; max po2;delta po2;oxygen solubility;ratio vreal fish;total experiment duration hours;minutes;seconds;days;Animal mass;Average swimspeed not corrrected for solidblocking cm/s;Average swimspeed cm/s;Average swimspeed BL/s;Average voltage;Vh2o L/kg/h;
2019-12-30 18:22:20;5.000277777777778;1577731009;235.6745907463493;184.29752996364516;-0.016342179046693214;85.43697154975268;0.9941777291769541;0.0;0.002618739845449697;870;78.35510458284372;78.564;71.048;84.827;13.778999999999996;10.034644084298918;39.92071611253197;5.000277777777778;300.01666666666665;18001;0.2083449074074074;0.782;184.29752996364516;36.00395091776165;39.45724938488421;1.1241381591135102;-0.86181640625;23.486093653795493;
2019-12-30 18:47:20;5.416944444444445;1577732509;267.7236977392416;209.35993163208693;-0.018564532517662744;83.78038628279617;0.9976565560574197;0.0;0.0016613970672459408;870;75.72822209165686;75.637;67.233;83.855;16.622;10.034644084298918;39.92071611253197;5.416944444444445;325.01666666666665;19501;0.22570601851851851;0.782;209.35993163208693;36.00395091776165;39.45724938488421;1.1241381591135102;-0.86181640625;26.679939566381382;
2019-12-30 19:12:20;5.833611111111111;1577734010;305.0042193434294;238.51329952656178;-0.021149643441502077;81.19110234684297;0.9963640682839875;0.0;0.002069445598135532;870;72.00074970622798;71.8;63.366;81.648;18.281999999999996;10.034644084298918;39.92071611253197;5.833611111111111;350.01666666666665;21001;0.24306712962962962;0.782;238.51329952656178;45.938091091326065;50.34421696097202;1.4343081755262683;-1.0693359375;30.395120821541212;
2019-12-30 19:37:20;6.250277777777778;1577735510;306.7293196918416;239.86232799902015;-0.021269265580986806;79.43163668044333;0.9969537782384206;0.0;0.0018930901478113771;870;70.1989530516432;69.9195;61.37;79.796;18.42600000000001;10.034644084298918;39.92071611253197;6.250277777777778;375.01666666666665;22501;0.2604282407407407;0.782;239.86232799902015;45.938091091326065;50.34421696097202;1.4343081755262683;-1.0693359375;30.567035274502377;
2019-12-30 20:02:20;6.666944444444445;1577737009;291.4937671846253;227.948125938377;-0.02021279985780582;78.3568096135517;0.9918635204855527;0.0;0.0030975643799268514;870;69.58017411764706;69.0765;60.584;78.666;18.081999999999994;10.034644084298918;39.92071611253197;6.666944444444445;400.01666666666665;24001;0.27778935185185183;0.782;227.948125938377;46.05496332866212;50.47229893245541;1.437957234542889;-1.07177734375;29.048740018664134;
2019-12-30 20:27:20;7.083611111111111;1577738510;277.96213736811495;217.3663914218659;-0.01927448777013156;78.71821887261963;0.997496996164149;0.0;0.0017150073180259304;870;70.34545369284878;70.409;62.046;78.479;16.433;10.034644084298918;39.92071611253197;7.083611111111111;425.01666666666665;25501;0.295150462962963;0.782;217.3663914218659;54.82038112886602;60.07844679370936;1.7116366607894404;-1.2548828125;27.70024876149208;
2019-12-30 20:52:20;7.500277777777778;1577740009;154.26576083105815;120.63582496988748;-0.01069711705573231;80.39123930217791;0.9908169069407939;0.0;0.0032888241101240736;870;75.74788601645123;75.784;70.865;80.107;9.242000000000004;10.034644084298918;39.92071611253197;7.500277777777778;450.01666666666665;27001;0.3125115740740741;0.782;120.63582496988748;16.135670570632815;17.683314232708586;0.5037981262879939;-0.44677734375;15.373316635358881;
2019-12-30 21:17:20;7.916944444444445;1577741509;-176.4261424022995;-137.9652433585982;0.012233765203644182;81.20175972965832;0.6849822768756165;0.0;0.019273898517471057;870;86.51941764705883;88.587;76.457;91.243;14.786000000000001;10.034644084298918;39.92071611253197;7.916944444444445;475.01666666666665;28501;0.3298726851851852;0.782;-137.9652433585982;0.9422797169460582;1.0326579398683997;0.029420454127304835;-0.12939453125;-17.581704036553848;
2019-12-30 21:42:20;8.33361111111111;1577743009;-20.687609839347562;-16.177710894369795;0.0014345230131602006;90.47826370366678;0.5327142060054231;1.520250995456653e-211;0.023446705374845233;870;91.10106220657278;91.143;89.678;92.595;2.9170000000000016;10.034644084298918;39.92071611253197;8.33361111111111;500.01666666666665;30001;0.3472337962962963;0.782;-16.177710894369795;16.36941504530492;17.939478175675358;0.5110962443212352;-0.45166015625;-2.0616186947494435;
2019-12-30 22:07:20;8.750277777777777;1577744510;1.1318558716586997;0.8851112916371032;-7.848530149610119e-05;91.64310454675885;0.0028704131541817945;0.117883564851408;0.03431105691663408;870;91.60892932862191;91.604;90.526;92.86;2.334000000000003;10.034644084298918;39.92071611253197;8.750277777777777;525.0166666666667;31501;0.3645949074074074;0.782;0.8851112916371032;24.550471658828556;26.90521617951238;0.7665303754846832;-0.62255859375;0.11279481984116412;
