AQUARESP 3 - Swim version  - Data file 
--------------------------------------------------------------------------------------------------------------------------------
Experiment start, UNIX time: 1573222491
Flush time ,s: 300
Wait time, s: 30
Measurement time, s: 870
Mass of fish, kg: 0.498
Fish length - width - heigth, cm: 37.7;4.4;7;
Volume respirometer, L: 32
Real volume (vresp - vfish) (neutrally bouyant), L: 31.502
Salinity: 1.1
Temperature: 12

 Timestamp is beginning of measurement period 
-.-.-.-.-.-.-.-.------------------------------------------------------
Clock TIME;TIME HOURS;TIME UNIX;MO2 mg/h/kg;MO2 mg/h;SLOPE;Intercept;R^2;P;Std Err; Measurement duration seconds;avg po2;median po2; minimum po2; max po2;delta po2;oxygen solubility;ratio vreal fish;total experiment duration hours;minutes;seconds;days;Animal mass;Average swimspeed not corrrected for solidblocking cm/s;Average swimspeed cm/s;Average swimspeed BL/s;Average voltage;Vh2o L/kg/h;
2019-11-08 21:00:23;7.000555555555556;1573247692;169.25272402524809;84.28785656457354;-0.0069055428578735;96.87393553814478;0.9438073722195862;0.0;0.008130742515865961;870;93.87077816901409;93.70400000000001;90.776;97.797;7.021000000000001;10.762831892918802;63.257028112449795;7.000555555555556;420.03333333333336;25202;0.2916898148148148;0.498;84.28785656457354;17.304392943993335;19.187607031105912;0.5089550936632867;-0.47119140625;15.725668272920313;
2019-11-08 21:20:23;7.333888888888889;1573248892;168.25077612219917;83.78888650885519;-0.006864663195665945;97.1870782461721;0.9518205743398551;0.0;0.007537596463613853;870;94.20401058823529;94.204;91.012;97.776;6.763999999999996;10.762831892918802;63.257028112449795;7.333888888888889;440.03333333333336;26402;0.3055787037037037;0.498;83.78888650885519;17.304392943993335;19.187607031105912;0.5089550936632867;-0.47119140625;15.632574939026645;
2019-11-08 21:40:23;7.667222222222223;1573250093;167.99648145441193;83.66224776429715;-0.006854287925565882;97.19729520791759;0.9458910560003726;0.0;0.007997409746118659;870;94.22386792452829;94.245;90.993;97.776;6.783000000000001;10.762831892918802;63.257028112449795;7.667222222222223;460.03333333333336;27602;0.3194675925925926;0.498;83.66224776429715;17.304392943993335;19.187607031105912;0.5089550936632867;-0.47119140625;15.608947823940461;
2019-11-08 22:00:23;8.000555555555556;1573251292;175.24580615294957;87.27241146416888;-0.007150061731776083;96.934573195262;0.9466125722823033;0.0;0.007925196432354712;870;93.82656220657277;93.684;90.56;97.69;7.1299999999999955;10.762831892918802;63.257028112449795;8.000555555555556;480.03333333333336;28802;0.3333564814814815;0.498;87.27241146416888;17.304392943993335;19.187607031105912;0.5089550936632867;-0.47119140625;16.282499615017603;
2019-11-08 22:20:23;8.33388888888889;1573252493;165.1687533321587;82.25403915941503;-0.006738916088266997;97.18123621772003;0.9426521715814788;0.0;0.008228426296290454;870;94.25034746760896;94.306;90.521;97.861;7.340000000000003;10.762831892918802;63.257028112449795;8.33388888888889;500.03333333333336;30002;0.34724537037037034;0.498;82.25403915941503;17.304392943993335;19.187607031105912;0.5089550936632867;-0.47119140625;15.346216959946043;
2019-11-08 22:40:23;8.667222222222222;1573253693;180.6094293815157;89.94349583199481;-0.007368898564634525;96.93461517802636;0.9532060588414918;0.0;0.007428427450344606;870;93.72581529411765;93.511;90.209;97.499;7.289999999999992;10.762831892918802;63.257028112449795;8.667222222222222;520.0333333333333;31202;0.36113425925925924;0.498;89.94349583199481;17.304392943993335;19.187607031105912;0.5089550936632867;-0.47119140625;16.780846451791575;
2019-11-08 23:00:23;9.000833333333333;1573254893;167.21617037566043;83.27365284707889;-0.006822451087323986;97.02428296700867;0.9428242464471585;0.0;0.008201560364656697;871;94.06198591549297;94.0915;90.58;97.371;6.790999999999997;10.762831892918802;63.257028112449795;9.000833333333333;540.05;32403;0.3750347222222222;0.498;83.27365284707889;17.304392943993335;19.187607031105912;0.5089550936632867;-0.47119140625;15.536447288160012;
2019-11-08 23:20:23;9.33388888888889;1573256093;166.75228761017362;83.04263922986647;-0.006803524583561363;96.84185120872473;0.9422240891003403;0.0;0.008249346685033312;870;93.88633137485313;93.877;90.345;97.35;7.0049999999999955;10.762831892918802;63.257028112449795;9.33388888888889;560.0333333333333;33602;0.38891203703703703;0.498;83.04263922986647;17.304392943993335;19.187607031105912;0.5089550936632867;-0.47119140625;15.493346850459039;
2019-11-08 23:40:23;9.667222222222222;1573257293;172.5658957264858;85.93781607178992;-0.0070407208841661685;96.67350415807978;0.9483718047545029;0.0;0.007807316161776565;870;93.60484452296821;93.471;90.209;97.35;7.140999999999991;10.762831892918802;63.257028112449795;9.667222222222222;580.0333333333333;34802;0.4028009259259259;0.498;85.93781607178992;17.304392943993335;19.187607031105912;0.5089550936632867;-0.47119140625;16.03350284045802;
2019-11-09 00:00:23;10.000833333333333;1573258493;184.03860591623308;91.65122574628407;-0.007508809609872252;96.28694889812628;0.9499247721981774;0.0;0.007684463298200765;871;93.02892941176471;92.78399999999999;89.548;97.011;7.462999999999994;10.762831892918802;63.257028112449795;10.000833333333333;600.05;36003;0.4167013888888889;0.498;91.65122574628407;17.304392943993335;19.187607031105912;0.5089550936632867;-0.47119140625;17.099459300978;
2019-11-09 00:20:23;10.33388888888889;1573259693;166.78043236855996;83.05665531954286;-0.006804672894977801;95.62751478238303;0.9279524057121328;0.0;0.00923381964263664;870;92.66934592680047;92.222;89.336;96.484;7.147999999999996;10.762831892918802;63.257028112449795;10.33388888888889;620.0333333333333;37202;0.4305787037037037;0.498;83.05665531954286;17.304392943993335;19.187607031105912;0.5089550936632867;-0.47119140625;15.495961846090891;
2019-11-09 00:40:23;10.6675;1573260893;157.94193696089985;78.65508460652812;-0.0064440606260277875;96.04421508649686;0.9412596271586752;0.0;0.008317915502422911;871;93.23907990599297;93.106;89.858;96.674;6.8160000000000025;10.762831892918802;63.257028112449795;10.6675;640.05;38403;0.44447916666666665;0.498;78.65508460652812;17.304392943993335;19.187607031105912;0.5089550936632867;-0.47119140625;14.674756470442942;
2019-11-09 01:00:23;11.000833333333333;1573262093;171.25537031274436;85.2851744157467;-0.006987251201695511;96.13315282464485;0.950691215910316;0.0;0.007620935773307389;871;93.09593184488837;93.005;89.393;96.547;7.153999999999996;10.762831892918802;63.257028112449795;11.000833333333333;660.05;39603;0.45836805555555554;0.498;85.2851744157467;17.304392943993335;19.187607031105912;0.5089550936632867;-0.47119140625;15.911738844998455;
2019-11-09 01:20:24;11.334166666666667;1573263294;162.7178084006566;81.03346858352698;-0.006638917075759224;96.20590392690958;0.9418511949817501;0.0;0.008266194447521906;870;93.31592028135991;93.147;90.033;96.821;6.787999999999997;10.762831892918802;63.257028112449795;11.334166666666667;680.05;40803;0.47225694444444444;0.498;81.03346858352698;17.304392943993335;19.187607031105912;0.5089550936632867;-0.47119140625;15.118493907510869;
2019-11-09 01:40:24;11.6675;1573264493;183.56257935125805;91.4141645169265;-0.007489387636814786;96.33838181790111;0.9472696637433426;0.0;0.007890210054668846;870;93.09127797408716;92.784;89.201;96.842;7.641000000000005;10.762831892918802;63.257028112449795;11.6675;700.05;42003;0.48614583333333333;0.498;91.4141645169265;17.304392943993335;19.187607031105912;0.5089550936632867;-0.47119140625;17.055230554332965;
2019-11-09 02:00:24;12.000833333333333;1573265694;154.87715011836232;77.12882075894444;-0.006319016748516945;96.04307449465516;0.9279895393581327;0.0;0.009209667466482644;870;93.30321269095181;93.126;90.521;96.8;6.278999999999996;10.762831892918802;63.257028112449795;12.000833333333333;720.05;43203;0.5000347222222222;0.498;77.12882075894444;17.304392943993335;19.187607031105912;0.5089550936632867;-0.47119140625;14.389999923743188;
2019-11-09 02:20:24;12.334166666666667;1573266894;182.4135989794943;90.84197229178817;-0.007442509022330056;96.87167761689696;0.9463387097659238;0.0;0.00795017539746778;870;93.6322009400705;93.694;89.548;97.626;8.078000000000003;10.762831892918802;63.257028112449795;12.334166666666667;740.05;44403;0.5139236111111111;0.498;90.84197229178817;17.304392943993335;19.187607031105912;0.5089550936632867;-0.47119140625;16.948476088296967;
2019-11-09 02:40:24;12.6675;1573268093;176.72764692874316;88.01036817051408;-0.007210521113122646;96.6965523582652;0.9492420568349593;0.0;0.007736670152792738;870;93.57164823529413;93.653;89.432;97.69;8.257999999999996;10.762831892918802;63.257028112449795;12.6675;760.05;45603;0.5278125;0.498;88.01036817051408;17.304392943993335;19.187607031105912;0.5089550936632867;-0.47119140625;16.420180923295636;
2019-11-09 03:00:24;13.000833333333333;1573269293;155.77274669549826;77.57482785435813;-0.006355557256697211;96.27392541934289;0.932805006813083;0.0;0.008901650339018987;870;93.51072352941175;93.298;90.287;96.927;6.640000000000001;10.762831892918802;63.257028112449795;13.000833333333333;780.05;46803;0.5417013888888889;0.498;77.57482785435813;17.304392943993335;19.187607031105912;0.5089550936632867;-0.47119140625;14.473211906058472;
2019-11-09 03:20:24;13.334166666666667;1573270494;169.00442222942013;84.16420227025122;-0.006895412098072429;96.35499990852601;0.9459379783993327;0.0;0.007984508999497156;870;93.35443294117647;93.288;89.587;96.884;7.296999999999997;10.762831892918802;63.257028112449795;13.334166666666667;800.05;48003;0.5555902777777778;0.498;84.16420227025122;17.304392943993335;19.187607031105912;0.5089550936632867;-0.47119140625;15.702597969648986;
2019-11-09 03:40:24;13.6675;1573271693;172.84227067488712;86.07545079609379;-0.00705199703385309;96.26937982586477;0.9375111686643266;0.0;0.008594409044666022;870;93.20872995283018;93.228;89.162;96.969;7.806999999999988;10.762831892918802;63.257028112449795;13.6675;820.05;49203;0.5694791666666666;0.498;86.07545079609379;17.304392943993335;19.187607031105912;0.5089550936632867;-0.47119140625;16.05918148629687;
2019-11-09 04:00:24;14.001111111111111;1573272894;180.69440387751905;89.98581313100449;-0.0073723655399955245;96.4245593487955;0.9481652696153509;0.0;0.007818302968205588;871;93.21729411764706;92.975;89.587;97.861;8.274000000000001;10.762831892918802;63.257028112449795;14.001111111111111;840.0666666666667;50404;0.5833796296296296;0.498;89.98581313100449;17.304392943993335;19.187607031105912;0.5089550936632867;-0.47119140625;16.788741631875105;
2019-11-09 04:20:24;14.334166666666667;1573274094;202.9898371405605;101.08893889599912;-0.008282023395250037;95.53582260602022;0.9616238266889586;0.0;0.006727177815203052;870;91.93783882352942;91.714;87.768;96.044;8.275999999999996;10.762831892918802;63.257028112449795;14.334166666666667;860.05;51603;0.5972569444444444;0.498;101.08893889599912;17.304392943993335;19.187607031105912;0.5089550936632867;-0.47119140625;18.860262722686745;
