AQUARESP 3 - Swim version  - Data file 
--------------------------------------------------------------------------------------------------------------------------------
Experiment start, UNIX time: 1573141844
Flush time ,s: 300
Wait time, s: 30
Measurement time, s: 870
Mass of fish, kg: 0.498
Fish length - width - heigth, cm: 37.7;4.4;7;
Volume respirometer, L: 32
Real volume (vresp - vfish) (neutrally bouyant), L: 31.502
Salinity: 1.1
Temperature: 12

 Timestamp is beginning of measurement period 
-.-.-.-.-.-.-.-.------------------------------------------------------
Clock TIME;TIME HOURS;TIME UNIX;MO2 mg/h/kg;MO2 mg/h;SLOPE;Intercept;R^2;P;Std Err; Measurement duration seconds;avg po2;median po2; minimum po2; max po2;delta po2;oxygen solubility;ratio vreal fish;total experiment duration hours;minutes;seconds;days;Animal mass;Average swimspeed not corrrected for solidblocking cm/s;Average swimspeed cm/s;Average swimspeed BL/s;Average voltage;Vh2o L/kg/h;
2019-11-08 00:56:17;9.334166666666667;1573175447;258.8190753346602;128.8918995166608;-0.010559866775863945;93.1985882896903;0.9629685881476646;0.0;0.006612161155805031;870;88.6180812720848;88.816;83.187;92.663;9.475999999999999;10.762831892918802;63.257028112449795;9.334166666666667;560.05;33603;0.3889236111111111;0.498;128.8918995166608;17.304392943993335;19.187607031105912;0.5089550936632867;-0.47119140625;24.047488422163802;
2019-11-08 01:16:17;9.6675;1573176646;172.54078568826566;85.9253112727563;-0.0070396963899012135;92.42641955492532;0.9458425069365797;0.0;0.007991556058438523;870;89.36855764705884;89.432;85.638;92.463;6.824999999999989;10.762831892918802;63.257028112449795;9.6675;580.05;34803;0.4028125;0.498;85.9253112727563;17.304392943993335;19.187607031105912;0.5089550936632867;-0.47119140625;16.031169807807323;
2019-11-08 01:36:17;10.000833333333333;1573177846;139.67666902423423;69.55898117406865;-0.00569883427133484;93.29068851826601;0.9285749119283018;0.0;0.00917215841951455;870;90.81780963572268;91.15;87.56;93.694;6.134;10.762831892918802;63.257028112449795;10.000833333333333;600.05;36003;0.4167013888888889;0.498;69.55898117406865;17.304392943993335;19.187607031105912;0.5089550936632867;-0.47119140625;12.977687509560733;
2019-11-08 01:56:17;10.334166666666667;1573179047;126.88585735728978;63.18915696393031;-0.005176966758349364;93.73569080954094;0.9299217608656508;0.0;0.009101362427194382;870;91.4878738207547;91.61500000000001;88.3;94.245;5.945000000000007;10.762831892918802;63.257028112449795;10.334166666666667;620.05;37203;0.43059027777777775;0.498;63.18915696393031;17.304392943993335;19.187607031105912;0.5089550936632867;-0.47119140625;11.789263143724458;
2019-11-08 02:16:17;10.6675;1573180247;143.93178801355407;71.67803043074993;-0.005872443923500416;94.33912018971859;0.940411709380358;0.0;0.008362972452365034;870;91.78446955503512;91.814;88.3;95.088;6.787999999999997;10.762831892918802;63.257028112449795;10.6675;640.05;38403;0.44447916666666665;0.498;71.67803043074993;17.304392943993335;19.187607031105912;0.5089550936632867;-0.47119140625;13.373040612875428;
2019-11-08 02:36:17;11.000833333333333;1573181447;198.15638550618513;98.68187998208019;-0.00808481766278774;94.32321350215474;0.9630222405547301;0.0;0.006587953104680675;870;90.8116288056206;91.09100000000001;86.752;94.676;7.924000000000007;10.762831892918802;63.257028112449795;11.000833333333333;660.05;39603;0.45836805555555554;0.498;98.68187998208019;17.304392943993335;19.187607031105912;0.5089550936632867;-0.47119140625;18.41117537444381;
2019-11-08 02:56:17;11.334444444444445;1573182647;128.0956117540342;63.79161465350903;-0.005226324964442244;93.62703860404362;0.9228475704339998;0.0;0.00956100576505091;870;91.35471158392436;91.506;88.281;94.573;6.291999999999987;10.762831892918802;63.257028112449795;11.334444444444445;680.0666666666667;40804;0.47226851851851853;0.498;63.79161465350903;17.304392943993335;19.187607031105912;0.5089550936632867;-0.47119140625;11.901664267218763;
2019-11-08 03:16:17;11.6675;1573183847;127.25145277496134;63.37122348193075;-0.00519188311990226;94.25987082975202;0.9247241168658321;0.0;0.009416165530772428;870;91.99886368977673;91.923;89.162;95.233;6.070999999999998;10.762831892918802;63.257028112449795;11.6675;700.05;42003;0.48614583333333333;0.498;63.37122348193075;17.304392943993335;19.187607031105912;0.5089550936632867;-0.47119140625;11.82323147299959;
2019-11-08 03:36:17;12.001111111111111;1573185047;135.52334480213634;67.49062571146389;-0.005529377864748069;94.80553962069656;0.9300877715256758;0.0;0.009074500474548044;871;92.40059811985898;92.322;89.374;95.669;6.295000000000002;10.762831892918802;63.257028112449795;12.001111111111111;720.0666666666667;43204;0.5000462962962963;0.498;67.49062571146389;17.304392943993335;19.187607031105912;0.5089550936632867;-0.47119140625;12.591792397250142;
2019-11-08 03:56:18;12.334444444444445;1573186247;135.36797800304228;67.41325304551506;-0.005523038870229584;94.68304549774025;0.9216540297161152;0.0;0.00961192571240579;870;92.28657294117647;92.083;88.97;95.919;6.948999999999998;10.762831892918802;63.257028112449795;12.334444444444445;740.0666666666667;44404;0.5139351851851852;0.498;67.41325304551506;17.304392943993335;19.187607031105912;0.5089550936632867;-0.47119140625;12.577356902889568;
2019-11-08 04:16:18;12.667777777777777;1573187447;142.57082682742205;71.00027176005618;-0.005816916452064653;94.81691854220868;0.9318582409523327;0.0;0.008953590081648635;870;92.2891338028169;92.113;88.625;95.523;6.897999999999996;10.762831892918802;63.257028112449795;12.667777777777777;760.0666666666667;45604;0.5278240740740741;0.498;71.00027176005618;17.304392943993335;19.187607031105912;0.5089550936632867;-0.47119140625;13.246590511296919;
2019-11-08 04:36:18;13.001111111111111;1573188648;142.91112970158403;71.16974259138885;-0.005830800873102584;94.7344575733352;0.9402523105875475;0.0;0.008388932737624427;870;92.20042303172738;92.043;88.95;95.357;6.4069999999999965;10.762831892918802;63.257028112449795;13.001111111111111;780.0666666666667;46804;0.541712962962963;0.498;71.16974259138885;17.304392943993335;19.187607031105912;0.5089550936632867;-0.47119140625;13.278208850926088;
2019-11-08 04:56:18;13.334444444444445;1573189848;150.27414692122355;74.83652516676932;-0.006131213355479507;94.89518030059929;0.9451865335899385;0.0;0.008039808561774225;870;92.22782117647058;92.063;88.548;95.877;7.3289999999999935;10.762831892918802;63.257028112449795;13.334444444444445;800.0666666666667;48004;0.5556018518518518;0.498;74.83652516676932;17.304392943993335;19.187607031105912;0.5089550936632867;-0.47119140625;13.962324081275813;
2019-11-08 05:16:18;13.668055555555556;1573191048;154.13246515507117;76.75796764722544;-0.006288633462462098;94.71567174585888;0.9509739013582637;0.0;0.007594587751018821;871;91.98121596244131;91.943;88.072;95.088;7.015999999999991;10.762831892918802;63.257028112449795;13.668055555555556;820.0833333333334;49205;0.5695023148148148;0.498;76.75796764722544;17.304392943993335;19.187607031105912;0.5089550936632867;-0.47119140625;14.320809494058869;
2019-11-08 05:36:18;14.001388888888888;1573192248;146.7812738601233;73.0970743823414;-0.005988703480028749;94.2528503001486;0.9358813345069954;0.0;0.008695495031111819;871;91.64941294117648;91.685;88.129;94.923;6.793999999999997;10.762831892918802;63.257028112449795;14.001388888888888;840.0833333333334;50405;0.5833912037037037;0.498;73.0970743823414;17.304392943993335;19.187607031105912;0.5089550936632867;-0.47119140625;13.637793038158962;
2019-11-08 05:56:18;14.334722222222222;1573193448;144.8020219357751;72.111406924016;-0.005907949630607241;94.36346752808663;0.9332619576460519;0.0;0.008860888439982825;871;91.79321126760563;91.744;87.939;94.779;6.840000000000003;10.762831892918802;63.257028112449795;14.334722222222222;860.0833333333334;51605;0.5972800925925926;0.498;72.111406924016;17.304392943993335;19.187607031105912;0.5089550936632867;-0.47119140625;13.453896091329344;
2019-11-08 06:16:18;14.668055555555556;1573194648;168.3644017717694;83.84547208234116;-0.006869299143461643;94.20682745339461;0.9510342342871372;0.0;0.007580999670294987;871;91.22426463700234;91.476;87.353;94.717;7.364000000000004;10.762831892918802;63.257028112449795;14.668055555555556;880.0833333333334;52805;0.6111689814814815;0.498;83.84547208234116;17.304392943993335;19.187607031105912;0.5089550936632867;-0.47119140625;15.643132165108097;
2019-11-08 06:36:19;15.001388888888888;1573195848;148.37092255455963;73.88871943217069;-0.006053561444658939;93.58180636640112;0.9456751967057249;0.0;0.008013346084992622;870;90.94810023584905;91.15;87.711;94.122;6.411000000000001;10.762831892918802;63.257028112449795;15.001388888888888;900.0833333333334;54005;0.6250578703703704;0.498;73.88871943217069;17.304392943993335;19.187607031105912;0.5089550936632867;-0.47119140625;13.785491033468377;
2019-11-08 06:56:19;15.334722222222222;1573197048;162.34118532505636;80.84591029187807;-0.006623550783696274;93.8473816889215;0.9552945427666218;0.0;0.007260764392793841;870;90.96900470588237;91.15;87.127;94.245;7.118000000000009;10.762831892918802;63.257028112449795;15.334722222222222;920.0833333333334;55205;0.6389467592592593;0.498;80.84591029187807;17.304392943993335;19.187607031105912;0.5089550936632867;-0.47119140625;15.083500972626508;
2019-11-08 07:16:19;15.668055555555556;1573198248;184.78111556527801;92.02099555150845;-0.0075391041426982035;93.92967735636682;0.959931425089143;0.0;0.006865821137717317;870;90.65303403755868;91.0025;86.565;94.081;7.516000000000005;10.762831892918802;63.257028112449795;15.668055555555556;940.0833333333334;56405;0.6528356481481481;0.498;92.02099555150845;17.304392943993335;19.187607031105912;0.5089550936632867;-0.47119140625;17.16844761710449;
2019-11-08 07:36:19;16.00138888888889;1573199449;154.91014390216262;77.14525166327698;-0.0063203629010789705;93.56648138869912;0.9350518420873347;0.0;0.008756725053530178;870;90.81724263839811;91.071;87.259;93.918;6.659000000000006;10.762831892918802;63.257028112449795;16.00138888888889;960.0833333333334;57605;0.666724537037037;0.498;77.14525166327698;17.304392943993335;19.187607031105912;0.5089550936632867;-0.47119140625;14.393065453719737;
