AQUARESP 3 - Swim version  - Data file 
--------------------------------------------------------------------------------------------------------------------------------
Experiment start, UNIX time: 1575646639
Flush time ,s: 600
Wait time, s: 30
Measurement time, s: 870
Mass of fish, kg: 0.433
Fish length - width - heigth, cm: 33.3;4.7;7.2;
Volume respirometer, L: 32
Real volume (vresp - vfish) (neutrally bouyant), L: 31.567
Salinity: 0.0
Temperature: 10

 Timestamp is beginning of measurement period 
-.-.-.-.-.-.-.-.------------------------------------------------------
Clock TIME;TIME HOURS;TIME UNIX;MO2 mg/h/kg;MO2 mg/h;SLOPE;Intercept;R^2;P;Std Err; Measurement duration seconds;avg po2;median po2; minimum po2; max po2;delta po2;oxygen solubility;ratio vreal fish;total experiment duration hours;minutes;seconds;days;Animal mass;Average swimspeed not corrrected for solidblocking cm/s;Average swimspeed cm/s;Average swimspeed BL/s;Average voltage;Vh2o L/kg/h;
2019-12-07 00:32:49;9.166666666666666;1575679638;145.2448877030306;62.89103637541225;-0.004872386164410104;99.31064089508574;0.930855696797217;0.0;0.00904051186878405;870;97.19510023584907;97.231;94.383;100.0;5.617000000000004;11.358245179628387;72.90300230946882;9.166666666666666;550.0;33000;0.3819444444444444;0.433;62.89103637541225;15.668181621288607;17.329841573249773;0.5204156628603536;-0.43701171875;12.787616872678095;
2019-12-07 00:57:49;9.583333333333334;1575681138;160.42649872181428;69.46467394654559;-0.0053816686090536565;99.62904944238811;0.9528513244029815;0.0;0.0074565309158060155;870;97.2950894117647;97.294;94.138;99.869;5.7309999999999945;11.358245179628387;72.90300230946882;9.583333333333334;575.0;34500;0.3993055555555556;0.433;69.46467394654559;15.668181621288607;17.329841573249773;0.5204156628603536;-0.43701171875;14.124232765246843;
2019-12-07 01:22:49;10.0;1575682638;156.38852497351738;67.71623131353303;-0.005246210709401588;99.49202400502658;0.9410899595285309;0.0;0.008334829773212558;870;97.21887176470588;97.358;94.342;99.913;5.570999999999998;11.358245179628387;72.90300230946882;10.0;600.0;36000;0.4166666666666667;0.433;67.71623131353303;15.668181621288607;17.329841573249773;0.5204156628603536;-0.43701171875;13.768722412684705;
2019-12-07 01:47:49;10.416666666666666;1575684138;145.68444643749837;63.08136530743679;-0.004887131605231713;99.32293440790387;0.9392740902413769;0.0;0.008462313078578797;870;97.20285647058823;97.167;94.342;99.63;5.287999999999997;11.358245179628387;72.90300230946882;10.416666666666666;625.0;37500;0.4340277777777778;0.433;63.08136530743679;15.668181621288607;17.329841573249773;0.5204156628603536;-0.43701171875;12.826316401303885;
2019-12-07 02:12:49;10.833333333333334;1575685638;144.57003810885323;62.598826501133445;-0.004849747654527053;99.42539192826325;0.9315669906103714;0.0;0.008977987042891001;870;97.32355346651;97.273;94.834;100.35;5.515999999999991;11.358245179628387;72.90300230946882;10.833333333333334;650.0;39000;0.4513888888888889;0.433;62.598826501133445;15.668181621288607;17.329841573249773;0.5204156628603536;-0.43701171875;12.728201920499764;
2019-12-07 02:37:49;11.25;1575687138;141.78496157802834;61.392888363286275;-0.004756319454951729;99.5976282430956;0.9310424551396228;0.0;0.009022963283928044;870;97.53194581861014;97.612;94.855;100.0;5.144999999999996;11.358245179628387;72.90300230946882;11.25;675.0;40500;0.46875;0.433;61.392888363286275;15.668181621288607;17.329841573249773;0.5204156628603536;-0.43701171875;12.482998855521025;
2019-12-07 03:02:49;11.666666666666666;1575688638;144.0132966759679;62.357757460694096;-0.004831071201967217;99.83278084310562;0.9213700419396026;0.0;0.009617995269921494;870;97.73544953051643;97.824;95.081;99.935;4.853999999999999;11.358245179628387;72.90300230946882;11.666666666666666;700.0;42000;0.4861111111111111;0.433;62.357757460694096;15.668181621288607;17.329841573249773;0.5204156628603536;-0.43701171875;12.679185419792077;
2019-12-07 03:27:49;12.083333333333334;1575690138;158.78720721382564;68.7548607235865;-0.005326676923017246;99.64894804661607;0.9475087262479146;0.0;0.007863025980136003;870;97.33738307873091;97.4;94.547;99.826;5.278999999999996;11.358245179628387;72.90300230946882;12.083333333333334;725.0;43500;0.5034722222222222;0.433;68.7548607235865;15.668181621288607;17.329841573249773;0.5204156628603536;-0.43701171875;13.979906640738736;
2019-12-07 03:52:49;12.5;1575691639;152.53559393247;66.04791217275951;-0.005116960253886699;99.89409108418464;0.9220721339057705;0.0;0.009586243712077537;870;97.67195176470587;97.782;94.772;100.262;5.489999999999995;11.358245179628387;72.90300230946882;12.5;750.0;45000;0.5208333333333334;0.433;66.04791217275951;15.668181621288607;17.329841573249773;0.5204156628603536;-0.43701171875;13.429503547436239;
2019-12-07 04:17:49;12.916666666666666;1575693139;142.60843528753423;61.749452479502324;-0.004783943710596138;99.71703087875049;0.9259994863921577;0.0;0.009330564172328066;870;97.63947417840374;97.739;94.875;100.0;5.125;11.358245179628387;72.90300230946882;12.916666666666666;775.0;46500;0.5381944444444444;0.433;61.749452479502324;15.668181621288607;17.329841573249773;0.5204156628603536;-0.43701171875;12.555498937750524;
2019-12-07 04:42:49;13.333333333333334;1575694639;149.11904069446945;64.56854462070527;-0.0050023485316425375;99.98040829197475;0.929703392664672;0.0;0.009099412174760601;870;97.80672620446533;97.888;94.937;100.393;5.456000000000003;11.358245179628387;72.90300230946882;13.333333333333334;800.0;48000;0.5555555555555556;0.433;64.56854462070527;15.668181621288607;17.329841573249773;0.5204156628603536;-0.43701171875;13.128704155983737;
2019-12-07 05:07:49;13.75;1575696139;127.91451029768017;55.38698295889551;-0.004291021185379087;99.52432868152839;0.909795525172871;0.0;0.010301597524720535;870;97.66012676056339;97.7285;94.608;100.022;5.4140000000000015;11.358245179628387;72.90300230946882;13.75;825.0;49500;0.5729166666666666;0.433;55.38698295889551;15.668181621288607;17.329841573249773;0.5204156628603536;-0.43701171875;11.261819785956162;
2019-12-07 05:32:49;14.166666666666666;1575697639;125.99328906482756;54.55509416507034;-0.004226571882537796;99.59785498351646;0.9079306181538725;0.0;0.010407541487737317;870;97.75937558685446;97.824;95.184;99.935;4.751000000000005;11.358245179628387;72.90300230946882;14.166666666666666;850.0;51000;0.5902777777777778;0.433;54.55509416507034;15.668181621288607;17.329841573249773;0.5204156628603536;-0.43701171875;11.092672069696398;
2019-12-07 05:57:49;14.583333333333334;1575699139;118.3118148121297;51.22901581365216;-0.003968889085827996;99.96286157850005;0.9050958295933262;0.0;0.01056033921259933;870;98.23516647127785;98.251;95.847;100.525;4.6780000000000115;11.358245179628387;72.90300230946882;14.583333333333334;875.0;52500;0.6076388888888888;0.433;51.22901581365216;15.668181621288607;17.329841573249773;0.5204156628603536;-0.43701171875;10.416381486845186;
2019-12-07 06:22:49;15.000277777777777;1575700639;146.49330988531307;63.43160318034056;-0.0049142657449205915;99.94887947667306;0.9329334419955704;0.0;0.008877449878142384;871;97.81213599062133;97.824;95.164;100.262;5.097999999999999;11.358245179628387;72.90300230946882;15.000277777777777;900.0166666666667;54001;0.625011574074074;0.433;63.43160318034056;15.668181621288607;17.329841573249773;0.5204156628603536;-0.43701171875;12.897530170246418;
2019-12-07 06:47:49;15.416944444444445;1575702139;137.33940151338388;59.46796085529522;-0.004607188661471995;99.75473146302923;0.9204125464509528;0.0;0.009676378366568593;871;97.74869014084506;97.867;95.267;100.153;4.88600000000001;11.358245179628387;72.90300230946882;15.416944444444445;925.0166666666667;55501;0.6423726851851852;0.433;59.46796085529522;15.668181621288607;17.329841573249773;0.5204156628603536;-0.43701171875;12.09160388258825;
2019-12-07 07:12:49;15.83361111111111;1575703639;151.0435611119508;65.4018619614747;-0.0050669085089577685;99.40185699181944;0.9448945133984883;0.0;0.008042251001770787;871;97.19703981264637;97.13550000000001;94.485;99.717;5.231999999999999;11.358245179628387;72.90300230946882;15.83361111111111;950.0166666666667;57001;0.6597337962962962;0.433;65.4018619614747;15.668181621288607;17.329841573249773;0.5204156628603536;-0.43701171875;13.298142338294952;
2019-12-07 07:37:49;16.25027777777778;1575705139;135.65432148652013;58.73832120366322;-0.0045506609534152285;99.35919392312856;0.9200530540766257;0.0;0.00969820759202892;871;97.37836384976526;97.379;94.875;100.218;5.3430000000000035;11.358245179628387;72.90300230946882;16.25027777777778;975.0166666666667;58501;0.6770949074074074;0.433;58.73832120366322;15.668181621288607;17.329841573249773;0.5204156628603536;-0.43701171875;11.943246455871838;
2019-12-07 08:02:49;16.666944444444443;1575706639;141.0525677735282;61.07576184593771;-0.004731750566529009;99.6219194510671;0.9276757446810941;0.0;0.009224280958357284;871;97.56025352112677;97.49549999999999;94.793;100.372;5.5789999999999935;11.358245179628387;72.90300230946882;16.666944444444443;1000.0166666666667;60001;0.6944560185185186;0.433;61.07576184593771;15.668181621288607;17.329841573249773;0.5204156628603536;-0.43701171875;12.418517609261812;
2019-12-07 08:27:49;17.08361111111111;1575708139;135.7458272067697;58.777943180531274;-0.004553730605038492;99.76902335085447;0.9209723004976272;0.0;0.009642290398055772;871;97.787279342723;97.697;95.349;100.306;4.956999999999994;11.358245179628387;72.90300230946882;17.08361111111111;1025.0166666666667;61501;0.7118171296296296;0.433;58.777943180531274;15.668181621288607;17.329841573249773;0.5204156628603536;-0.43701171875;11.95130278136952;
2019-12-07 08:52:49;17.50027777777778;1575709639;132.62798160544634;57.42791603515826;-0.004449139331563068;99.79267577013368;0.9254769970255177;0.0;0.009363446008091775;871;97.85722183098592;97.931;95.577;100.218;4.641000000000005;11.358245179628387;72.90300230946882;17.50027777777778;1050.0166666666667;63001;0.7291782407407408;0.433;57.42791603515826;15.668181621288607;17.329841573249773;0.5204156628603536;-0.43701171875;11.676802138707274;
2019-12-07 09:17:50;17.916944444444443;1575711139;172.24143790623893;74.58054261340146;-0.005778012653418505;99.755439973578;0.9456505771525331;0.0;0.008000988075573753;870;97.247687426557;97.273;94.118;100.109;5.991;11.358245179628387;72.90300230946882;17.916944444444443;1075.0166666666667;64501;0.7465393518518518;0.433;74.58054261340146;15.668181621288607;17.329841573249773;0.5204156628603536;-0.43701171875;15.164440913387136;
2019-12-07 09:42:49;18.33361111111111;1575712639;125.71039777766572;54.432602237729256;-0.004217082009156381;99.7234079433303;0.9097939792374208;0.0;0.010301685799368797;871;97.8879823943662;97.973;95.494;100.0;4.506;11.358245179628387;72.90300230946882;18.33361111111111;1100.0166666666667;66001;0.763900462962963;0.433;54.432602237729256;15.668181621288607;17.329841573249773;0.5204156628603536;-0.43701171875;11.067765820298893;
2019-12-07 10:07:50;18.75027777777778;1575714139;133.41431033085198;57.7683963732589;-0.004475517521273802;99.98897796310727;0.9106440246577517;0.0;0.01025906909209285;870;98.04423149236193;98.208;95.411;100.284;4.873000000000005;11.358245179628387;72.90300230946882;18.75027777777778;1125.0166666666667;67501;0.781261574074074;0.433;57.7683963732589;15.668181621288607;17.329841573249773;0.5204156628603536;-0.43701171875;11.746031910821717;
