AQUARESP 3 - Swim version  - Data file 
--------------------------------------------------------------------------------------------------------------------------------
Experiment start, UNIX time: 1574157153
Flush time ,s: 300
Wait time, s: 30
Measurement time, s: 870
Mass of fish, kg: 0.526
Fish length - width - heigth, cm: 36.5;4.6;7.5;
Volume respirometer, L: 32
Real volume (vresp - vfish) (neutrally bouyant), L: 31.474
Salinity: 0.5
Temperature: 12

 Timestamp is beginning of measurement period 
-.-.-.-.-.-.-.-.------------------------------------------------------
Clock TIME;TIME HOURS;TIME UNIX;MO2 mg/h/kg;MO2 mg/h;SLOPE;Intercept;R^2;P;Std Err; Measurement duration seconds;avg po2;median po2; minimum po2; max po2;delta po2;oxygen solubility;ratio vreal fish;total experiment duration hours;minutes;seconds;days;Animal mass;Average swimspeed not corrrected for solidblocking cm/s;Average swimspeed cm/s;Average swimspeed BL/s;Average voltage;Vh2o L/kg/h;
2019-11-20 17:18:09;31.668333333333333;1574271159;141.7896937096001;74.58137889124966;-0.0060929342156043325;90.03726248287467;0.9633465609061062;0.0;0.006566710976709712;870;87.38557746478874;87.447;84.376;90.092;5.715999999999994;10.803126912819913;59.83650190114068;31.668333333333333;1900.1;114006;1.3195138888888889;0.526;74.58137889124966;13.096992399895463;14.638296963910557;0.4010492318879605;-0.38330078125;13.124875311919213;
2019-11-20 17:38:09;32.001666666666665;1574272358;144.87711770053903;76.20536391048353;-0.0062256058561186095;89.90308747368383;0.968316099162687;0.0;0.006116142810430707;870;87.20295641931686;87.183;84.068;90.033;5.965000000000003;10.803126912819913;59.83650190114068;32.001666666666665;1920.1;115206;1.3334027777777777;0.526;76.20536391048353;13.096992399895463;14.638296963910557;0.4010492318879605;-0.38330078125;13.410665159234172;
2019-11-20 17:58:09;32.335;1574273559;139.74315873576495;73.50490149501236;-0.006004991272508272;90.0183136662869;0.9604134220415135;0.0;0.00683244358398984;870;87.40884117647059;87.504;84.122;90.131;6.009;10.803126912819913;59.83650190114068;32.335;1940.1;116406;1.3472916666666668;0.526;73.50490149501236;13.096992399895463;14.638296963910557;0.4010492318879605;-0.38330078125;12.935436180975879;
2019-11-20 18:18:09;32.66833333333334;1574274759;146.67415896141108;77.15060761370223;-0.006302827647764799;90.3588530926819;0.9557246395057816;0.0;0.007221496545777842;870;87.61940423031729;87.787;84.322;90.228;5.905999999999992;10.803126912819913;59.83650190114068;32.66833333333334;1960.1;117606;1.3611805555555556;0.526;77.15060761370223;13.096992399895463;14.638296963910557;0.4010492318879605;-0.38330078125;13.57700970700946;
2019-11-20 18:38:09;33.001666666666665;1574275959;146.02510246405473;76.80920389609278;-0.006274936632295774;90.13860972271056;0.9667443913411856;0.0;0.006247591898413729;870;87.4082775175644;87.4375;83.996;90.306;6.310000000000002;10.803126912819913;59.83650190114068;33.001666666666665;1980.1;118806;1.3750694444444445;0.526;76.80920389609278;13.096992399895463;14.638296963910557;0.4010492318879605;-0.38330078125;13.516929278204524;
2019-11-20 18:58:09;33.335;1574277159;174.8149652931269;91.95267174418476;-0.007512083957355075;90.36360505191948;0.9709454222108436;0.0;0.005849967310787876;870;87.09212338425381;87.089;83.402;90.502;7.099999999999994;10.803126912819913;59.83650190114068;33.335;2000.1;120006;1.3889583333333333;0.526;91.95267174418476;13.096992399895463;14.638296963910557;0.4010492318879605;-0.38330078125;16.181885735848994;
2019-11-20 19:18:09;33.66833333333334;1574278359;237.91590796146434;125.14376758773025;-0.010223634300416217;90.42407664480042;0.9582191539164049;0.0;0.007015114599410919;870;85.98393184488837;86.361;80.568;89.761;9.192999999999998;10.803126912819913;59.83650190114068;33.66833333333334;2020.1;121206;1.4028472222222221;0.526;125.14376758773025;29.34223338960669;32.79534055046584;0.8985024808346805;-0.72265625;22.022874477123192;
2019-11-20 19:38:09;34.001666666666665;1574279559;225.28462156269558;118.49971094197788;-0.009680847338454222;88.89638336846866;0.9830967758467106;0.0;0.004469918387840999;870;84.69316037735848;84.913;79.59;88.816;9.225999999999999;10.803126912819913;59.83650190114068;34.001666666666665;2040.1;122406;1.4167361111111112;0.526;118.49971094197788;29.459105626942737;32.92596676331875;0.902081281186815;-0.72509765625;20.853649446194474;
2019-11-20 19:58:09;34.335277777777776;1574280759;265.1122929188199;139.44906607529927;-0.011392307284411802;88.66313738841083;0.9784724849628704;0.0;0.005038474031157926;871;83.71403764705883;83.996;78.053;88.015;9.962000000000003;10.803126912819913;59.83650190114068;34.335277777777776;2060.116666666667;123607;1.430636574074074;0.526;139.44906607529927;29.459105626942737;32.92596676331875;0.902081281186815;-0.72509765625;24.540329393355087;
2019-11-20 20:18:09;34.66861111111111;1574281959;225.47389307910817;118.5992677596109;-0.00968898064397325;87.6010491378119;0.9687345176629466;0.0;0.006061328008228023;871;83.39438452520517;83.798;78.539;87.052;8.513000000000005;10.803126912819913;59.83650190114068;34.66861111111111;2080.116666666667;124807;1.444525462962963;0.526;118.5992677596109;29.459105626942737;32.92596676331875;0.902081281186815;-0.72509765625;20.87116951403594;
