AQUARESP 3 - Swim version  - Data file 
--------------------------------------------------------------------------------------------------------------------------------
Experiment start, UNIX time: 1571822094
Flush time ,s: 540
Wait time, s: 60
Measurement time, s: 600
Mass of fish, kg: 0.444
Fish length - width - heigth, cm: 35.5;4.5;6.8;
Volume respirometer, L: 32
Real volume (vresp - vfish) (neutrally bouyant), L: 31.556
Salinity: 0.4
Temperature: 12

 Timestamp is beginning of measurement period 
-.-.-.-.-.-.-.-.------------------------------------------------------
Clock TIME;TIME HOURS;TIME UNIX;MO2 mg/h/kg;MO2 mg/h;SLOPE;Intercept;R^2;P;Std Err; Measurement duration seconds;avg po2;median po2; minimum po2; max po2;delta po2;oxygen solubility;ratio vreal fish;total experiment duration hours;minutes;seconds;days;Animal mass;Average swimspeed not corrrected for solidblocking cm/s;Average swimspeed cm/s;Average swimspeed BL/s;Average voltage;Vh2o L/kg/h;
2019-10-23 14:44:57;3.6675;1571835297;215.05166233198997;95.48293807540355;-0.00777537530570914;101.56726105291371;0.9623322892165403;0.0;0.008051866161372372;600;99.23987650085763;99.238;96.484;101.723;5.239000000000004;10.809857401257895;71.07207207207207;3.6675;220.05;13203;0.1528125;0.444;95.48293807540355;16.135670570632815;17.78763168459894;0.5010600474534912;-0.44677734375;19.8940332281317;
2019-10-23 15:04:57;4.0008333333333335;1571836497;196.7681680068058;87.36506659502179;-0.007114320056302853;101.35420442506857;0.9532306445855586;0.0;0.008956666730821274;600;99.22337435897435;99.346;96.674;101.344;4.6699999999999875;10.809857401257895;71.07207207207207;4.0008333333333335;240.05;14403;0.16670138888888889;0.444;87.36506659502179;16.01879833329676;17.658794131626557;0.4974308206091988;-0.4443359375;18.202660840272394;
2019-10-23 15:24:57;4.334444444444444;1571837697;196.30050542829073;87.15742441016108;-0.0070974113190024335;101.38025031295838;0.94809237852012;0.0;0.009403651242727755;601;99.25500339558575;99.238;96.589;101.834;5.2450000000000045;10.809857401257895;71.07207207207207;4.334444444444444;260.06666666666666;15604;0.18060185185185185;0.444;87.15742441016108;16.01879833329676;17.658794131626557;0.4974308206091988;-0.4443359375;18.15939823641412;
2019-10-23 15:44:57;4.667777777777777;1571838897;202.2930368239678;89.81810834984171;-0.00731407637579564;101.3559331795646;0.961140429524181;0.0;0.008171231329249903;601;99.16829794520548;99.11850000000001;96.674;101.567;4.8929999999999865;10.809857401257895;71.07207207207207;4.667777777777777;280.06666666666666;16804;0.19449074074074074;0.444;89.81810834984171;16.135670570632815;17.78763168459894;0.5010600474534912;-0.44677734375;18.71375627956275;
2019-10-23 16:04:57;5.0008333333333335;1571840097;192.46273346889018;85.45345366018724;-0.00695865341776845;101.25102878165514;0.9585386507963183;0.0;0.008433103643146918;600;99.16204102564103;99.108;96.737;101.478;4.741;10.809857401257895;71.07207207207207;5.0008333333333335;300.05;18003;0.20836805555555554;0.444;85.45345366018724;16.135670570632815;17.78763168459894;0.5010600474534912;-0.44677734375;17.80437302035956;
2019-10-23 16:24:58;5.3341666666666665;1571841297;228.56719508601049;101.48383461818865;-0.00826404085927683;101.40330793189514;0.9615651519138338;0.0;0.008119481694981473;599;98.93469059829059;98.978;95.961;101.478;5.516999999999996;10.809857401257895;71.07207207207207;5.3341666666666665;320.05;19203;0.22225694444444444;0.444;101.48383461818865;16.135670570632815;17.78763168459894;0.5010600474534912;-0.44677734375;21.14433027205457;
2019-10-23 16:44:58;5.667777777777777;1571842497;200.42912914548594;88.99053334059576;-0.007246685212303881;101.12514802746206;0.948041355529323;0.0;0.009440492005984374;600;98.96362905982906;98.913;96.379;101.5;5.120999999999995;10.809857401257895;71.07207207207207;5.667777777777777;340.06666666666666;20404;0.2361574074074074;0.444;88.99053334059576;16.135670570632815;17.78763168459894;0.5010600474534912;-0.4443359375;18.541329612929296;
2019-10-23 17:04:58;6.001111111111111;1571843697;231.64862691151458;102.85199034871248;-0.008375452641275816;100.96411199138798;0.9656887473471141;0.0;0.007698019467257998;600;98.44999139414801;98.353;95.69;101.567;5.876999999999995;10.809857401257895;71.07207207207207;6.001111111111111;360.06666666666666;21604;0.2500462962962963;0.444;102.85199034871248;16.135670570632815;17.78763168459894;0.5010600474534912;-0.44677734375;21.429387855251324;
2019-10-23 17:24:58;6.334444444444444;1571844898;200.4134905487535;88.98358980364655;-0.007246119785570924;100.93713139215099;0.9554380032127674;0.0;0.008735261245047792;600;98.75736006825939;98.816;95.836;101.3;5.463999999999999;10.809857401257895;71.07207207207207;6.334444444444444;380.06666666666666;22804;0.26393518518518516;0.444;88.98358980364655;16.135670570632815;17.78763168459894;0.5010600474534912;-0.44677734375;18.539882915146713;
2019-10-23 17:44:58;6.667777777777777;1571846097;221.1364166945447;98.18456901237785;-0.007995374762113603;101.06317501494114;0.9672574184795475;0.0;0.00750058205306749;600;98.66619178082192;98.676;95.794;101.367;5.5730000000000075;10.809857401257895;71.07207207207207;6.667777777777777;400.06666666666666;24004;0.27782407407407406;0.444;98.18456901237785;16.135670570632815;17.78763168459894;0.5010600474534912;-0.44677734375;20.45692264810191;
