AQUARESP 3 - Swim version  - Data file 
--------------------------------------------------------------------------------------------------------------------------------
Experiment start, UNIX time: 1573510780
Flush time ,s: 300
Wait time, s: 30
Measurement time, s: 870
Mass of fish, kg: 0.488
Fish length - width - heigth, cm: 37;4.5;7;
Volume respirometer, L: 32
Real volume (vresp - vfish) (neutrally bouyant), L: 31.512
Salinity: 0.5
Temperature: 12

 Timestamp is beginning of measurement period 
-.-.-.-.-.-.-.-.------------------------------------------------------
Clock TIME;TIME HOURS;TIME UNIX;MO2 mg/h/kg;MO2 mg/h;SLOPE;Intercept;R^2;P;Std Err; Measurement duration seconds;avg po2;median po2; minimum po2; max po2;delta po2;oxygen solubility;ratio vreal fish;total experiment duration hours;minutes;seconds;days;Animal mass;Average swimspeed not corrrected for solidblocking cm/s;Average swimspeed cm/s;Average swimspeed BL/s;Average voltage;Vh2o L/kg/h;
2019-11-12 01:45:12;3.667222222222222;1573523982;261.85258859804827;127.78406323584755;-0.010426744867080243;93.04548838930336;0.9764420809923801;0.0;0.0052707271668600295;870;88.50938823529411;88.5955;83.187;93.106;9.918999999999997;10.803126912819913;64.57377049180329;3.667222222222222;220.03333333333333;13202;0.15280092592592592;0.488;127.78406323584755;17.07064846932123;18.940040925163043;0.5118929979773795;-0.46630859375;24.238592280843395;
2019-11-12 02:05:12;4.000555555555556;1573525182;252.88392919649377;123.40735744788896;-0.010069620563362566;92.72636766223451;0.9752113528366249;0.0;0.005403467800201575;870;88.34958519388954;88.433;83.689;92.723;9.034000000000006;10.803126912819913;64.57377049180329;4.000555555555556;240.03333333333333;14402;0.16668981481481482;0.488;123.40735744788896;17.07064846932123;18.940040925163043;0.5118929979773795;-0.46630859375;23.408401219132223;
2019-11-12 02:25:12;4.333888888888889;1573526382;251.93721616510712;122.94536148857227;-0.010031923264689836;92.66864638652005;0.978736388262657;0.0;0.005001601124503919;870;88.31718192488263;88.357;83.223;92.744;9.521;10.803126912819913;64.57377049180329;4.333888888888889;260.03333333333336;15602;0.1805787037037037;0.488;122.94536148857227;17.07064846932123;18.940040925163043;0.5118929979773795;-0.46630859375;23.320767977476677;
2019-11-12 02:45:12;4.667222222222223;1573527582;255.41331756973682;124.64169897403157;-0.01017033863294044;92.78488528214208;0.97750979402985;0.0;0.005149899931495961;870;88.35335764705883;88.5765;83.438;93.046;9.608000000000004;10.803126912819913;64.57377049180329;4.667222222222223;280.03333333333336;16802;0.19446759259259258;0.488;124.64169897403157;17.07064846932123;18.940040925163043;0.5118929979773795;-0.46630859375;23.642536057466987;
2019-11-12 03:05:12;5.000555555555556;1573528781;261.12231114764495;127.42768784005074;-0.010397665847093063;92.60397665505921;0.9788014306540359;0.0;0.004991010643702458;870;88.08405158264947;88.205;83.045;92.623;9.578000000000003;10.803126912819913;64.57377049180329;5.000555555555556;300.03333333333336;18002;0.20835648148148148;0.488;127.42768784005074;17.07064846932123;18.940040925163043;0.5118929979773795;-0.46630859375;24.170993570183363;
2019-11-12 03:25:12;5.333888888888889;1573529982;260.54924483070016;127.14803147738168;-0.01037484683922802;92.4089275247959;0.9756215821075311;0.0;0.0053585700644860216;870;87.9075240893067;87.958;82.688;92.764;10.075999999999993;10.803126912819913;64.57377049180329;5.333888888888889;320.03333333333336;19202;0.22224537037037037;0.488;127.14803147738168;17.07064846932123;18.940040925163043;0.5118929979773795;-0.46630859375;24.11794723262116;
2019-11-12 03:45:12;5.667222222222223;1573531182;254.67599133893344;124.28188377339951;-0.010140978936580157;92.31547203248634;0.9759027557519745;0.0;0.005327578341711516;870;87.90132197414806;88.072;82.795;92.744;9.948999999999998;10.803126912819913;64.57377049180329;5.667222222222223;340.03333333333336;20402;0.23613425925925927;0.488;124.28188377339951;17.07064846932123;18.940040925163043;0.5118929979773795;-0.46630859375;23.57428487086578;
2019-11-12 04:05:12;6.000555555555556;1573532382;254.05316230437978;123.97794320453733;-0.010116178420099224;92.4824745790276;0.9730541683180173;0.0;0.005630362195222563;870;88.0838485915493;88.1005;83.259;92.623;9.364000000000004;10.803126912819913;64.57377049180329;6.000555555555556;360.03333333333336;21602;0.25002314814814813;0.488;123.97794320453733;17.07064846932123;18.940040925163043;0.5118929979773795;-0.46630859375;23.516632207930336;
2019-11-12 04:25:12;6.333888888888889;1573533582;269.2993919248534;131.41810325932846;-0.010723270170800311;92.5836155256573;0.9795749302025261;0.0;0.00490487483736023;870;87.92514218566393;88.072;82.6;92.583;9.983000000000004;10.803126912819913;64.57377049180329;6.333888888888889;380.03333333333336;22802;0.26391203703703703;0.488;131.41810325932846;17.07064846932123;18.940040925163043;0.5118929979773795;-0.46630859375;24.927911529510936;
2019-11-12 04:45:12;6.667222222222223;1573534782;262.06154607092947;127.88603448261358;-0.010435065373932847;92.33120524223011;0.9733401449667556;0.0;0.00561362904087571;870;87.78060613207546;87.996;82.724;92.342;9.617999999999995;10.803126912819913;64.57377049180329;6.667222222222223;400.03333333333336;24002;0.2778009259259259;0.488;127.88603448261358;17.07064846932123;18.940040925163043;0.5118929979773795;-0.46630859375;24.25793459483891;
